dossier_id,source_id,source_type_raw,year_raw,title_or_database_raw,doi_or_accession_raw,pmid_raw,url_raw
M4-FUNG-0366,S003,antiSMASH/MIBiG locus annotation retained only for enzyme-class context beyond directly tested genetics,,,,,
M4-FUNG-0366,S004,Canonical source row BGC0002206; NCBI TaxID 1491466,,,,,
M4-FUNG-0367,S001,Current MIBiG BGC0002207.2; active/SQ_A/completeness unknown; eight displayed genes,,,,,
M4-FUNG-0367,S002,"Reynolds et al. 2018, Evolution Letters, Horizontal gene cluster transfer increased hallucinogenic mushroom diversity, PMID 30283667",,,,,
M4-FUNG-0367,S003,"Earlier biochemical reconstruction of psilocybin biosynthesis in other Psilocybe material retained as pathway context only, not substituted for P. cyanescens native genetics",,,,,
M4-FUNG-0367,S004,Canonical source row BGC0002207; NCBI TaxID 93625,,,,,
M4-FUNG-0368,S001,Current MIBiG BGC0002208.3; active/SQ_A/completeness unknown,,,,,
M4-FUNG-0368,S002,"Zheng et al. 2020, Nature Communications 11:4914, PMID 33004788, DOI 10.1038/s41467-020-18713-0",,,,,
M4-FUNG-0368,S003,MIBiG displayed annotations retained for locus provenance; mechanistic assignments taken from direct experiments,,,,,
M4-FUNG-0368,S004,Canonical source row BGC0002208; NCBI TaxID 40382,,,,,
M4-FUNG-0369,S001,Current MIBiG BGC0002209.2; active/SQ_A/completeness unknown,,,,,
M4-FUNG-0369,S002,"Zheng et al. 2020, Organic Letters 22:7837-7841, PMID 33006285, DOI 10.1021/acs.orglett.0c02719",,,,,
M4-FUNG-0369,S003,Current MIBiG gene annotations retained as locus context; direct mechanistic claims restricted to defining experiments,,,,,
M4-FUNG-0369,S004,Canonical source row BGC0002209; NCBI TaxID 40382,,,,,
M4-FUNG-0370,S001,Current MIBiG BGC0002210.3; active/SQ_A/completeness unknown; eight displayed pyv genes,,,,,
M4-FUNG-0370,S002,"Wei et al. 2020, Frontiers in Microbiology 11:562063, PMID 33117309, DOI 10.3389/fmicb.2020.562063",,,,,
M4-FUNG-0370,S003,Prior pyranonigrin biosynthetic studies used only for homologous pathway inference explicitly marked as proposed,,,,,
M4-FUNG-0370,S004,Canonical source row BGC0002210; NCBI TaxID 657443,,,,,
M4-FUNG-0371,S001,Current MIBiG BGC0002211.3; active/SQ_A/completeness unknown; five displayed genes,,,,,
M4-FUNG-0371,S002,"Harvey et al. 2018, Science Advances 4:eaar5459, PMID 29651464, DOI 10.1126/sciadv.aar5459",,,,,
M4-FUNG-0371,S003,No native functional follow-up identified in the defining HEx evidence; downstream annotations remain locus-context only,,,,,
M4-FUNG-0371,S004,Canonical source row BGC0002211; NCBI TaxID 1460663,,,,,
M4-FUNG-0372,S001,Current MIBiG BGC0002212.3; active/SQ_A/completeness unknown; orsellinic acid evidence includes NMR,,,,,
M4-FUNG-0372,S002,"Harvey et al. 2018, Science Advances 4:eaar5459, PMID 29651464, DOI 10.1126/sciadv.aar5459",,,,,
M4-FUNG-0372,S003,MIBiG current gene list used for interval-specific annotation; no native regulatory/phenotypic evidence inferred,,,,,
M4-FUNG-0372,S004,Canonical source row BGC0002212; NCBI TaxID 1381753,,,,,
M4-FUNG-0373,S001,Current MIBiG BGC0002213.3 / antiSMASH representation; active/SQ_A/completeness unknown; PKS16 locus,,,,,
M4-FUNG-0373,S002,"Harvey et al. 2018, Science Advances 4:eaar5459, PMID 29651464, DOI 10.1126/sciadv.aar5459",,,,,
M4-FUNG-0373,S003,Current MIBiG/antiSMASH tailoring annotations retained as candidate-enzyme context only,,,,,
M4-FUNG-0373,S004,Canonical source row BGC0002213; NCBI TaxID 741275,,,,,
M4-FUNG-0374,S001,Current MIBiG BGC0002214.3; active/SQ_A/completeness unknown; NMR evidence recorded,,,,,
M4-FUNG-0374,S002,"Harvey et al. 2018, Science Advances 4:eaar5459, PMID 29651464, DOI 10.1126/sciadv.aar5459",,,,,
M4-FUNG-0374,S003,Canonical source row BGC0002214; NCBI TaxID 994086,,,,,
M4-FUNG-0375,S001,Current MIBiG BGC0002215.3; nine displayed genes; product HEx-pks23 polyketide,,,,,
M4-FUNG-0375,S002,"Harvey et al. 2018, Science Advances 4:eaar5459, PMID 29651464",,,,,
M4-FUNG-0375,S003,Canonical source row BGC0002215; NCBI TaxID 1263415,,,,,
M4-FUNG-0376,S001,Current MIBiG BGC0002216.3; HEx-tc1 terpene,,,,,
M4-FUNG-0376,S002,"Harvey et al. 2018, Science Advances 4:eaar5459, PMID 29651464",,,,,
M4-FUNG-0376,S003,Canonical source row BGC0002216; NCBI TaxID 413071,,,,,
M4-FUNG-0377,S001,Current MIBiG BGC0002218.2; Dentipellis sp. KUC8613,,,,,
M4-FUNG-0377,S002,"Li et al. 2019, Fungal Genetics and Biology 128:36-42, PMID 30905831, DOI 10.1016/j.fgb.2019.03.007",,,,,
M4-FUNG-0377,S003,Canonical source row BGC0002218; NCBI TaxID 1883078,,,,,
M4-FUNG-0378,S001,Current MIBiG BGC0002219.2; Stereum hirsutum FP-91666 SS1,,,,,
M4-FUNG-0378,S002,"Li et al. 2019, Fungal Genetics and Biology 128:36-42, PMID 30905831",,,,,
M4-FUNG-0378,S003,Canonical source row BGC0002219; NCBI TaxID 721885,,,,,
M4-FUNG-0379,S001,Current MIBiG BGC0002220.2; Punctularia strigosozonata HHB-11173 SS5,,,,,
M4-FUNG-0379,S002,"Li et al. 2019, Fungal Genetics and Biology 128:36-42, PMID 30905831",,,,,
M4-FUNG-0379,S003,Canonical source row BGC0002220; NCBI TaxID 741275,,,,,
M4-FUNG-0380,S001,Current MIBiG BGC0002221.2; heterologous expression and NMR evidence,,,,,
M4-FUNG-0380,S002,"Li et al. 2019, Fungal Genetics and Biology 128:36-42, PMID 30905831, DOI 10.1016/j.fgb.2019.03.007",,,,,
M4-FUNG-0380,S003,Canonical source row BGC0002221; NCBI TaxID 578457,,,,,
M4-FUNG-0381,S001,Current MIBiG BGC0002222.2; Diffractella curvata; zopfiellin,,,,,
M4-FUNG-0381,S002,"de Mattos-Shipley et al. 2020, Chemical Science 11:11570-11578, DOI 10.1039/D0SC04309E; PMID 34094403",,,,,
M4-FUNG-0381,S003,Canonical source row BGC0002222; NCBI TaxID 2819868,,,,,
M4-FUNG-0382,S001,Current MIBiG BGC0002223.3; RETIRED; Scytalidium album,,,,,
M4-FUNG-0382,S002,"de Mattos-Shipley et al. 2020, Chemical Science, DOI 10.1039/D0SC04309E; PMID 34094403",,,,,
M4-FUNG-0382,S003,"Earlier scytalidin antifungal literature; canonical source row BGC0002223, NCBI TaxID 1525810",,,,,
M4-FUNG-0383,S001,Current MIBiG BGC0002224.2; RETIRED; Diffractella curvata,,,,,
M4-FUNG-0383,S002,"de Mattos-Shipley et al. 2020, Chemical Science, DOI 10.1039/D0SC04309E; PMID 34094403",,,,,
M4-FUNG-0383,S003,Earlier zopfiellin literature including PMID 32065755; canonical source row BGC0002224,,,,,
M4-FUNG-0384,S001,Current MIBiG BGC0002225; Aspergillus aculeatus ATCC 16872.,,,,,
M4-FUNG-0384,S002,"Lee et al. 2019, Angew Chem Int Ed, DOI 10.1002/anie.201910200; PMID 31618514.",,,,,
M4-FUNG-0384,S003,Mechanistic gene-function annotations concordant with the experimentally reconstructed aculene pathway.,,,,,
M4-FUNG-0385,S001,Current MIBiG BGC0002226; Aspergillus aculeatus ATCC 16872; KV878985.1.,,,,,
M4-FUNG-0385,S002,"Robey et al. 2018, ACS Chemical Biology, 'Identification of the First Diketomorpholine Biosynthetic Pathway Using FAC-MS Technology'; PMID 29631395.",,,,,
M4-FUNG-0385,S003,MIBiG biosynthetic-module annotations: tryptophan and D-phenyllactic acid are structure-based substrate assignments.,,,,,
M4-FUNG-0386,S001,Current MIBiG BGC0002227; Aspergillus luchuensis IFO 4308; DF126453.1.,,,,,
M4-FUNG-0386,S002,"Morishita et al. 2020, Organic Letters, DOI 10.1021/acs.orglett.0c01975; PMID 32663020.",,,,,
M4-FUNG-0386,S003,"Current MIBiG gene inventory and compound list: AKML A, B, C and D.",,,,,
M4-FUNG-0387,S001,Current MIBiG BGC0002228; Colletotrichum incanum; LFIW01000394.1.,,,,,
M4-FUNG-0387,S002,"Morishita et al. 2020, Organic Letters, DOI 10.1021/acs.orglett.0c01975; PMID 32663020.",,,,,
M4-FUNG-0387,S003,"Current MIBiG compounds: CIML A, B and D; database/antiSMASH comparison also recognizes CIML C.",,,,,
M4-FUNG-0388,S001,Current MIBiG BGC0002229; Aspergillus aculeatus ATCC 16872; KV878982.1.,,,,,
M4-FUNG-0388,S002,"Petersen et al. 2015, ChemBioChem, DOI 10.1002/cbic.201500210; PMID 26374386.",,,,,
M4-FUNG-0388,S003,MIBiG compounds include 6-MSA and aculin A; defining study reports broader 6-MSA-derived aculin chemistry.,,,,,
M4-FUNG-0389,S001,Current MIBiG BGC0002230; Tolypocladium sp. 49Y; MT127616.1.,,,,,
M4-FUNG-0389,S002,"Zhang et al. 2020, Journal of Natural Products, '4-Hydroxy Pyridones from Heterologous Expression and Cultivation of the Native Host'; PMID 33095987.",,,,,
M4-FUNG-0389,S003,"Current MIBiG gene list: tolA, tolB, tolC, tolD.",,,,,
M4-FUNG-0390,S001,"Canonical read-only Atlas source row for M4-FUNG-0390: BGC0002231, retired/SQ_A/completeness unknown; Fusarium verticillioides 7600, TaxID 334819, CM000580.1:786581-802994; defining reference PMID 33155797.",,,,,
M4-FUNG-0390,S002,Current active MIBiG fusaric-acid record BGC0001190 for Fusarium verticillioides 7600; CM000580.1; active/SQ_A/completeness unknown. Used to preserve the retired-accession versus current-active-record distinction.,,,,,
M4-FUNG-0390,S003,"Brown et al. 2012, Fungal Genetics and Biology 49:521-532, DOI 10.1016/j.fgb.2012.05.010, PMID 22652150; Brown et al. 2015, Molecular Plant-Microbe Interactions 28:319-332, DOI 10.1094/MPMI-09-14-0264-R, PMID 25372119; Hai et al. 2020, JACS 142:19668-19677, DOI 10.1021/jacs.0c09352, PMID 33155797.",,,,,
M4-FUNG-0391,S001,Current MIBiG BGC0002232; Claviceps purpurea 20.1; CAGA01000020.1.,,,,,
M4-FUNG-0391,S002,MIBiG records ergotamine with NMR evidence and a 94.5-kb locus containing multiple NRPS and tailoring genes.,,,,,
M4-FUNG-0391,S003,Canonical ergot-alkaloid biosynthesis literature underlying the Claviceps NRPS assembly pathway.,,,,,
M4-FUNG-0392,S001,Current MIBiG BGC0002233; Trichoderma virens Gv29-8; ABDF02000086.1.,,,,,
M4-FUNG-0392,S002,"Liu et al. 2019, JACS, DOI 10.1021/jacs.9b09669.",,,,,
M4-FUNG-0392,S003,"Primary study reports full virA-L heterologous reconstitution, product titers and antifungal MICs.",,,,,
M4-FUNG-0393,S001,Current MIBiG BGC0002234; Aspergillus ruber CBS 135680; KK088422.1.,,,,,
M4-FUNG-0393,S002,"Nies et al. 2020, Organic Letters, 'Biosynthesis of the Prenylated Salicylaldehyde Flavoglaucin Requires Temporary Reduction to Salicyl Alcohol for Decoration before Reoxidation to the Final Product'; PMID 32134669.",,,,,
M4-FUNG-0393,S003,"Current MIBiG lists an eight-gene pathway region with PKS, redox enzymes, P450 and aromatic prenyltransferase.",,,,,
M4-FUNG-0394,S001,Current MIBiG BGC0002235; Pyricularia oryzae 70-15; CM001232.1.,,,,,
M4-FUNG-0394,S002,"Song et al. 2015, Chemical Science, DOI 10.1039/C4SC03707C; PMID 29142718.",,,,,
M4-FUNG-0394,S003,"Böhnert et al. 2004 Plant Cell, PMID 15319478; Collemare et al. 2008 New Phytologist, PMID 18433432.",,,,,
M4-FUNG-0395,S001,Canonical Atlas source and current MIBiG BGC0002236; Aspergillus oryzae RIB40; AP007175.1:110000-122000; active/SQ_A/completeness unknown.,,,,,
M4-FUNG-0395,S002,"Nakazawa et al. 2012, ChemBioChem, DOI 10.1002/cbic.201200107; PMID 22447538.",,,,,
M4-FUNG-0395,S003,Current MIBiG gene inventory: AO090010000047-AO090010000049.,,,,,
M4-FUNG-0396,S001,Canonical Atlas source and current MIBiG BGC0002237; A. oryzae RIB40; AP007164.1:1384493-1408051; active/SQ_A/completeness unknown.,,,,,
M4-FUNG-0396,S002,"Chankhamjon et al. 2016, Angew Chem Int Ed, DOI 10.1002/anie.201604516; PMID 27559694.",,,,,
M4-FUNG-0396,S003,"Liu et al. 2021, JACS, DOI 10.1021/jacs.1c02868; PMID 33957045.",,,,,
M4-FUNG-0397,S001,Canonical Atlas source and current MIBiG BGC0002238; A. oryzae RIB40; AP007162.1:422338-433403; active/SQ_A/completeness unknown.,,,,,
M4-FUNG-0397,S002,"Kan et al. 2021, ChemBioChem, DOI 10.1002/cbic.202000505; PMID 32885554.",,,,,
M4-FUNG-0397,S003,Current MIBiG product and locus annotation for BGC0002238.,,,,,
M4-FUNG-0398,S001,Canonical Atlas source and current MIBiG BGC0002239; Acremonium sp.; MW690134.1; active/SQ_A/completeness unknown; heterologous-expression evidence.,,,,,
M4-FUNG-0398,S002,"Ohashi et al. 2021, JACS, DOI 10.1021/jacs.1c00098; PMID 33834778; PMCID PMC8094548.",,,,,
M4-FUNG-0398,S003,"Current MIBiG products: GKK1032 A2, pyrrocidine A and pyrrocidine B.",,,,,
M4-FUNG-0399,S001,Canonical Atlas source and current MIBiG BGC0002240; Metarhizium anisopliae; JNNZ01000213.1:28438-39968; active/SQ_A/completeness unknown.,,,,,
M4-FUNG-0399,S002,"Sbaraini et al. 2021, Fungal Genetics and Biology 152:103568, DOI 10.1016/j.fgb.2021.103568; PMID 33991663.",,,,,
M4-FUNG-0399,S003,Reviewed UniProt Ba17a P0DUT7 summarizing experimentally demonstrated sufficiency and Ba17b-associated product shift from PMID 33991663.,,,,,
M4-FUNG-0400,S001,Canonical Atlas source row for BGC0002241: retired/SQ_A/completeness unknown; Byssochlamys sp. IMV 00236; MSJH02000815.1:275072-281748; product ywa1.,,,,,
M4-FUNG-0400,S002,"Lim et al. 2021, Fungal Genetics and Biology 152:103567, DOI 10.1016/j.fgb.2021.103567; PMID 33989788; defining study is Paecilomyces variotii.",,,,,
M4-FUNG-0400,S003,Later Paecilomyces variotii developmental genetics independently identifies pvpP as the PKS required for YWA1 pigment production; PMID 39384276.,,,,,
M4-FUNG-0401,S001,Canonical Atlas source and current MIBiG BGC0002242; Aspergillus ustus; JOMC01000058.1:11073-34877; active/SQ_A/completeness unknown.,,,,,
M4-FUNG-0401,S002,"Zheng et al. 2021, Organic Letters, DOI 10.1021/acs.orglett.1c00166; PMID 33656898.",,,,,
M4-FUNG-0401,S003,Current MIBiG product assignment: oxepinamide D.,,,,,
M4-FUNG-0402,S001,Canonical Atlas source BGC0002243; retired/SQ_A/completeness unknown; Cladonia macilenta KoLRI003786; AUPP01000053.1:77631-97058.,,,,,
M4-FUNG-0402,S002,"Kim et al. 2021, Journal of Fungi 7:398, DOI 10.3390/jof7050398; PMID 34065383.",,,,,
M4-FUNG-0402,S003,Defining study comparative transcriptomics and synteny supporting brq1-brq6 candidate-cluster boundaries.,,,,,
M4-FUNG-0403,S001,Current MIBiG BGC0002244; Neopestalotiopsis clavispora; JAANBA010000208.1:1-45207; active/SQ_A/completeness unknown; knockout studies.,,,,,
M4-FUNG-0403,S002,"Liu et al. 2019, Journal of Microbiology and Biotechnology 29:1570-1579, DOI 10.4014/jmb.1905.05051; PMID 31474098; defining experimental organism Pestalotiopsis microspora.",,,,,
M4-FUNG-0403,S003,"Liu et al. 2022, Microbiological Research 257:126977, DOI 10.1016/j.micres.2022.126977; PMID 35114496; DibT regulatory follow-up in Pestalotiopsis microspora.",,,,,
M4-FUNG-0404,S001,Canonical Atlas source and current MIBiG BGC0002245; Bipolaris maydis C5; KB445573.1:1492430-1503522; active/SQ_A/completeness unknown; heterologous-expression evidence.,,,,,
M4-FUNG-0404,S002,"Narita et al. 2018, Journal of Organic Chemistry 83:7042-7048, DOI 10.1021/acs.joc.7b03220; PMID 29417814.",,,,,
M4-FUNG-0404,S003,"Current MIBiG product set: terpestacin and preterpestacin 1, 2 and 3.",,,,,
M4-FUNG-0405,S001,"Canonical Atlas source and current MIBiG BGC0002246 v3: active/SQ_A/completeness unknown; Hypholoma sublateritium FD-334 SS-4, taxon 945553; KN817616.1:12156-61600; terpene; product naematolin; heterologous-expression evidence.",,,,,
M4-FUNG-0405,S002,"Al-Salihi et al. 2019, The Biogenetic Origin of the Biologically Active Naematolin of Hypholoma Species Involves an Unusual Sesquiterpene Synthase, Molecular Biotechnology 61:754-762; DOI 10.1007/s12033-019-00199-x; PMID 31392585; PMCID PMC7019648.",,,,,
M4-FUNG-0405,S003,"NCBI Taxonomy taxon 945553: Hypholoma sublateritium FD-334 SS-4; lineage Basidiomycota, Agaricomycetes, Agaricales, Strophariaceae, Hypholoma.",,,,,
M4-FUNG-0405,S004,"Current MIBiG v4-derived functional-annotation resource reports BGC0002246 as a 20-gene terpene cluster with naematolin as main product; used only for current record context, not to upgrade untested gene functions.",,,,,
M4-FUNG-0406,S001,"Current MIBiG BGC0002247 v2: retired; Amesia nigricolor; PKS + NRPS; historical products chaetoconvosins A/B, chamiside A and naematolin.",,,,,
M4-FUNG-0406,S002,"Original chaetoconvosin natural-product report, Organic Letters 2012, DOI 10.1021/ol302943v; used for compound chemistry/bioactivity context, not locus causality.",,,,,
M4-FUNG-0406,S003,Recent Amesia nigricolor metabolite-isolation literature reporting chamiside and chaetoconvosin family members; used only as organism-level chemical context.,,,,,
M4-FUNG-0407,S001,Current MIBiG BGC0002248 v3: active/SQ_A/completeness unknown; Aspergillus flavus NRRL3357; terpene + NRPS; heterologous-expression evidence.,,,,,
M4-FUNG-0407,S002,"Yee et al. 2020, Journal of the American Chemical Society, flavunoidine biosynthesis; DOI 10.1021/jacs.9b13046; PMID 31885262.",,,,,
M4-FUNG-0407,S003,Canonical MIBiG locus context on CP059868.1 and product assignment to flavunoidine.,,,,,
M4-FUNG-0408,S001,Current MIBiG BGC0002249 v2: active/SQ_A/completeness unknown; Arthrinium phaeospermum; PKS; heterologous-expression evidence.,,,,,
M4-FUNG-0408,S002,"Morishita et al. 2019, Organic Letters, phaeospelide A biosynthesis; DOI 10.1021/acs.orglett.9b01674; PMID 31180682.",,,,,
M4-FUNG-0408,S003,Canonical locus context QYRS01000001.1:4443220-4453403.,,,,,
M4-FUNG-0409,S001,Current MIBiG BGC0002250 v2: active; Pyrenophora tritici-repentis Pt-1C-BFP; PKS + NRPS; products triticones A-F.,,,,,
M4-FUNG-0409,S002,"Rawlinson et al. 2019/2020, Environmental Microbiology, triticone biosynthetic genetics; DOI 10.1111/1462-2920.14854; PMID 31698543; PMCID PMC6915911.",,,,,
M4-FUNG-0409,S003,Defining metabolomics and pathogenicity data from the ttcA deletion study.,,,,,
M4-FUNG-0410,S001,Current MIBiG BGC0002251 v2: retired; Cyanodermella asteris; NRPS; historical astin A/B/C/D/F/G/H product set.,,,,,
M4-FUNG-0410,S002,"Primary fungal-origin/astin-cluster study, PMCID PMC6936678; axenic production and AstN-centered cluster characterization.",,,,,
M4-FUNG-0410,S003,Later 2026 astin/Cyanodermella study reassessing host cross-talk; used to avoid overclaiming plant dependence.,,,,,
M4-FUNG-0411,S001,Current MIBiG BGC0002252 v2: retired; Coprinopsis strossmayeri; terpene; historical δ6-protoilludene/bovistol/illudin/prebovistol product set.,,,,,
M4-FUNG-0411,S002,"Bovistol biosynthesis/candidate-cluster study, PLoS ONE 2020; DOI 10.1371/journal.pone.0229925; PMID 32251434; PMCID PMC7135263.",,,,,
M4-FUNG-0411,S003,Defining study RNA-seq and terpene-cyclase phylogenetic evidence used for candidate-locus nomination.,,,,,
M4-FUNG-0412,S001,Current MIBiG BGC0002253 v3: active/SQ_A; Aspergillus sp. FM242; PKS; waikikiamides A-C and semivioxanthin-related product set; MT457560.1 locus.,,,,,
M4-FUNG-0412,S002,"Waikikiamide discovery/biosynthetic proposal, Organic Letters 2020; DOI 10.1021/acs.orglett.0c01411; PMID 32433885.",,,,,
M4-FUNG-0412,S003,Current MIBiG gene annotations for SvioA/C/M/L/T and SvioR1/R2; used without upgrading predicted functions to direct enzymology.,,,,,
M4-FUNG-0413,S001,"Current MIBiG BGC0002254 v3: active/SQ_A; Aspergillus sp. FM242; canonical product set includes notoamide F, (+)-semivioxanthin, waikikiamides and notoamide A.",,,,,
M4-FUNG-0413,S002,"Waikikiamide/notoamide-associated discovery context, Organic Letters 2020, DOI 10.1021/acs.orglett.0c01411.",,,,,
M4-FUNG-0413,S003,Current MIBiG/antiSMASH-derived annotations for NotD/NotE/NotG/NotH and prenylation-associated functions; used as annotation evidence only.,,,,,
M4-FUNG-0414,S001,Current MIBiG BGC0002255 v3: active/SQ_A/completeness unknown; Ascomycota sp. F53; PKS; KT874412.1 locus; product lijiquinone.,,,,,
M4-FUNG-0414,S002,"Cain et al. 2020, Microbial Biotechnology, genome mining of a Taxus yunnanensis fungal endophyte and discovery of lijiquinone; PMID 32281262.",,,,,
