compact_fact_id,dossier_id,section,source_row,fact_type,label_raw,statement_raw,source_ids,extra_raw_json,normalization_status
CF_6029b9b76827,M4-FUNG-0199,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,core_biosynthesis,SorA/Pks13 is a highly reducing PKS and SorB a non-reducing PKS; both are required to generate sorbicillin/dihydrosorbicillin pathway intermediates.,S003; S004,,unreviewed
CF_ba0aceac9c22,M4-FUNG-0199,GENES_AND_MECHANISM,23,gene_or_mechanism_fact,tailoring_and_regulation,"SorC is a FAD-dependent monooxygenase producing (dihydro)sorbicillinol; SorD is an oxidoreductase leading to oxosorbicillinol. SorR1 activates transcription, while SorR2 controls sorR1; SorT is an MFS transporter.",S004,,unreviewed
CF_471c5561ded0,M4-FUNG-0199,GENES_AND_MECHANISM,24,activation_context_fact,activation_context,"Classical strain improvement mutated/silenced pks13; repairing the mutation restored production. Sorbicillinoids themselves stimulate pathway transcription, providing metabolite autoinduction.",S003; S004,,unreviewed
CF_a87a6fab4fee,M4-FUNG-0199,GENES_AND_MECHANISM,25,experiment_or_measurement_fact,experiments_and_measurements,"pks13 repair, targeted gene deletions, regulator overexpression and metabolite profiling establish the pathway; exact atlas-normalized native titer is NR.",S003; S004,,unreviewed
CF_b4c9e040b32b,M4-FUNG-0199,GENES_AND_MECHANISM,26,biological_role_fact,biological_role,"Sorbicillinoids have reported antiviral, anti-inflammatory and antimicrobial activities; their native ecological function in Wisconsin 54-1255 is NR.",S003,,unreviewed
CF_55c5bd3b52b0,M4-FUNG-0199,GENES_AND_MECHANISM,27,gene_or_mechanism_fact,uncertainty_notes,"Penicillium chrysogenum in the defining papers is the historical name used for the Wisconsin lineage now represented in the canonical source as P. rubens; this is nomenclatural provenance, not evidence from another strain.",S002; S003,,unreviewed
CF_148fd9ac3b99,M4-FUNG-0200,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,core_biosynthesis,CazM is the non-reducing PKS and CazF the highly reducing PKS; CazF acts both sequentially and convergently with CazM-derived intermediates to build the azaphilone scaffold.,S003,,unreviewed
CF_cf5784044f44,M4-FUNG-0200,GENES_AND_MECHANISM,23,gene_or_mechanism_fact,tailoring_and_regulation,CazE acyltransferase partners with CazF in reconstitution. Post-PKS redox enzymes including CazL and CazP show substrate promiscuity and expand chlorinated/nonchlorinated chaetoviridin diversity.,S003; S004,,unreviewed
CF_cf5c911c611f,M4-FUNG-0200,GENES_AND_MECHANISM,24,activation_context_fact,activation_context,A dedicated native pathway-specific transcriptional activation switch was NR in the defining mechanistic work; pathway access was resolved primarily by gene inactivation and biochemical reconstitution.,S003,,unreviewed
CF_2fb3a1d4cefa,M4-FUNG-0200,GENES_AND_MECHANISM,25,experiment_or_measurement_fact,experiments_and_measurements,"Targeted caz-gene deletions, LC-MS and in-vitro reconstitution establish pathway order; ΔcazF and ΔcazM abolish the principal azaphilone products. Native titers were NR in atlas-compatible units.",S003,,unreviewed
CF_26daee852590,M4-FUNG-0200,GENES_AND_MECHANISM,26,biological_role_fact,biological_role,Chaetoviridins/chaetomugilins are bioactive azaphilones; a specific native ecological function for this C. globosum locus is NR.,S003,,unreviewed
CF_620a61fc964e,M4-FUNG-0200,GENES_AND_MECHANISM,27,gene_or_mechanism_fact,uncertainty_notes,"MIBiG names selected products, whereas the caz cluster produces a broader family; product-family chemistry should not be collapsed to a single terminal metabolite.",S001; S003; S004,,unreviewed
CF_ebccf4ee88ea,M4-FUNG-0201,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,core_biosynthesis,"The cluster contains hybrid PKS-NRPS AFLA_066840 as the principal scaffold-forming megasynthase. Cluster-level causality is strong, while not every enzyme-to-step assignment was directly purified and reconstructed in the defining study.",S003,,unreviewed
CF_d882ff6affd9,M4-FUNG-0201,GENES_AND_MECHANISM,23,gene_or_mechanism_fact,tailoring_and_regulation,"AFLA_066900/LepE is a Zn(II)2Cys6 transcription factor: lepE inactivation down-regulates nine predicted cluster genes and overexpression up-regulates eight, functionally delineating the pathway.",S003,,unreviewed
CF_c803f3c399cd,M4-FUNG-0201,GENES_AND_MECHANISM,24,activation_context_fact,activation_context,"LepE overexpression activates the otherwise weakly accessed cluster, yielding orange-red hyphae and detectable leporin B plus the dehydroxy precursor leporin C.",S003,,unreviewed
CF_8943f57a05ca,M4-FUNG-0201,GENES_AND_MECHANISM,25,experiment_or_measurement_fact,experiments_and_measurements,"Transcription-factor inactivation/overexpression, high-resolution MS and structural analysis support pathway access; OE::lepE reduces conidia and sclerotia. A standardized production titer was NR.",S003,,unreviewed
CF_b0e0c555d4ad,M4-FUNG-0201,GENES_AND_MECHANISM,26,biological_role_fact,biological_role,Leporin B forms a distinctive trimeric iron complex with antiinsectan/antifeedant properties; forced production also disrupts normal developmental output.,S003,,unreviewed
CF_56a6674575a1,M4-FUNG-0201,GENES_AND_MECHANISM,27,gene_or_mechanism_fact,uncertainty_notes,Cluster activation and product assignment are direct; individual tailoring reactions should not be promoted to direct biochemical evidence unless separately tested.,S003,,unreviewed
CF_7d3d53183ca9,M4-FUNG-0202,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,core_biosynthesis,Pks27/AFLA_082150 is required for asparasone A and related sclerotial anthraquinones; Δpks27 produces greyish-yellow rather than dark brown sclerotia.,S003; S004,,unreviewed
CF_bd742d945fd4,M4-FUNG-0202,GENES_AND_MECHANISM,23,gene_or_mechanism_fact,tailoring_and_regulation,VeA acts upstream as a developmental/global regulator: veA mutation strongly down-regulates pks27. Exact downstream enzyme-to-anthraquinone tailoring assignments remain incompletely resolved in the defining work.,S003,,unreviewed
CF_47aece66c960,M4-FUNG-0202,GENES_AND_MECHANISM,24,activation_context_fact,activation_context,"The pathway is sclerotium-specific and VeA-dependent; conidial pigmentation is unaffected by pks27 loss, separating this programme from canonical conidial melanization.",S003,,unreviewed
CF_9818b98a8871,M4-FUNG-0202,GENES_AND_MECHANISM,25,experiment_or_measurement_fact,experiments_and_measurements,"pks27 inactivation, TLC/MS and comparative metabolomics identify four wild-type-specific anthraquinones including asparasone A; mutant sclerotia are significantly less resistant to insects, UV and heat. Exact normalized effect sizes are NR here.",S003; S004,,unreviewed
CF_deec49a42a07,M4-FUNG-0202,GENES_AND_MECHANISM,26,biological_role_fact,biological_role,Asparasone-family pigments protect A. flavus sclerotia from biotic predation and abiotic UV/heat stress.,S003,,unreviewed
CF_2b2d6711a320,M4-FUNG-0202,GENES_AND_MECHANISM,27,gene_or_mechanism_fact,uncertainty_notes,"The protective phenotype is directly associated with pks27-derived anthraquinone pigmentation, but the contribution of each individual congener is not separately resolved.",S003; S004,,unreviewed
CF_e36691d155dd,M4-FUNG-0203,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,core_biosynthesis,"UcsA is the PKS-NRPS assembly line and UcsL its trans-enoyl reductase partner; the NRPS module incorporates (2S,3S)-3-methylproline derived from L-isoleucine.",S003,,unreviewed
CF_7629b1494a3b,M4-FUNG-0203,GENES_AND_MECHANISM,23,gene_or_mechanism_fact,tailoring_and_regulation,"UcsH functions in trans-decalin-forming cyclization; UcsG supports methylproline supply, while UcsK/UcsF and other redox enzymes drive oxidation and furopyrrolizidine maturation.",S003,,unreviewed
CF_83302ee47a7a,M4-FUNG-0203,GENES_AND_MECHANISM,24,activation_context_fact,activation_context,Constitutive overexpression of the cluster regulator UcsR activated the silent/low-access pathway in the thermophilic host and yielded UCS1025A at approximately 200 mg/L.,S003,,unreviewed
CF_2ec153d2fc03,M4-FUNG-0203,GENES_AND_MECHANISM,25,experiment_or_measurement_fact,experiments_and_measurements,"UcsR activation, ΔucsA loss-of-production, isotope/feeding logic and biochemical genetics resolve the pathway; activated strain MT18 produced ~200 mg/L UCS1025A.",S003,,unreviewed
CF_580944a14d4d,M4-FUNG-0203,GENES_AND_MECHANISM,26,biological_role_fact,biological_role,UCS1025A is a strong telomerase-inhibitory natural product; the native ecological function of this pathway in T. thermophilus is NR.,S003,,unreviewed
CF_0999ccd7102c,M4-FUNG-0203,GENES_AND_MECHANISM,27,gene_or_mechanism_fact,uncertainty_notes,"The original UCS1025A-producing strain Acremonium sp. KY4917 aided pathway discovery, but the functional activation/engineering evidence encoded here comes from the thermophilic host; these organism contexts are kept separate.",S003,,unreviewed
CF_ec97c4100ec7,M4-FUNG-0204,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,core_biosynthesis,Mac-cluster genetics identify MacA-dependent pathway chemistry; macR overexpression was used to increase access and ΔmacA abolishes the relevant product profile.,S003,,unreviewed
CF_6fe4879b4973,M4-FUNG-0204,GENES_AND_MECHANISM,23,gene_or_mechanism_fact,tailoring_and_regulation,MacJ is a membrane-bound type-II terpene cyclase that protonates the terminal olefin of acyclic meroterpenoid substrates and triggers late-stage cyclization; it shows useful substrate promiscuity.,S003,,unreviewed
CF_fb072dbb42dd,M4-FUNG-0204,GENES_AND_MECHANISM,24,activation_context_fact,activation_context,Experimental macR overexpression was used to activate/enhance the pathway for genetic analysis; this is an engineered access condition rather than a demonstrated native ecological switch.,S003,,unreviewed
CF_b2281db54a3b,M4-FUNG-0204,GENES_AND_MECHANISM,25,experiment_or_measurement_fact,experiments_and_measurements,"HPLC of wild type, macR-overexpression, ΔmacA and ΔmacJ strains plus yeast-microsome/in-vitro MacJ assays establish late cyclization. Standardized native titer was NR.",S003,,unreviewed
CF_2be949163ea0,M4-FUNG-0204,GENES_AND_MECHANISM,26,biological_role_fact,biological_role,Macrophorins are bioactive isoprenoid epoxycyclohexenones; a specific native ecological function of the retired record is NR.,S003,,unreviewed
CF_32b465f23f1c,M4-FUNG-0204,GENES_AND_MECHANISM,27,gene_or_mechanism_fact,uncertainty_notes,Do not merge retired BGC0001450 automatically with later active macrophorin records; the later mechanistic paper is used to interpret pathway architecture while retaining accession-level provenance.,S001; S003; S004,,unreviewed
CF_5751fe39b6e3,M4-FUNG-0205,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,core_biosynthesis,The pathway’s unusual megasynthase is an iterative PKS linked to a noncanonical condensation-domain module; the PKS builds a reduced long-chain polyketide that is handed to the C-domain chemistry.,S003,,unreviewed
CF_5df8bbc13b3b,M4-FUNG-0205,GENES_AND_MECHANISM,23,gene_or_mechanism_fact,tailoring_and_regulation,The truncated C domain is a bona fide condensation catalyst rather than a vestigial remnant: it recognizes 5-aminopentanoic acid and catalyzes amidation/release to generate wortmanamide-family products.,S003,,unreviewed
CF_f8359c944947,M4-FUNG-0205,GENES_AND_MECHANISM,24,activation_context_fact,activation_context,The pathway was accessed through genome-mining-guided experimental characterization; a dedicated native pathway-specific transcriptional switch was NR in the defining study.,S003,,unreviewed
CF_1e1f6a60b1a7,M4-FUNG-0205,GENES_AND_MECHANISM,25,experiment_or_measurement_fact,experiments_and_measurements,"Genome mining, structural characterization and direct functional analysis of the unusual C domain establish substrate selection and condensation chemistry. A record-strain production titer was NR.",S003,,unreviewed
CF_ef33b8f3adfb,M4-FUNG-0205,GENES_AND_MECHANISM,26,biological_role_fact,biological_role,"Wortmanamides resemble long-chain N-acyl-amide signaling lipids structurally, but a native receptor-mediated signaling role in T. wortmannii has not been demonstrated; ecological function is NR.",S003,,unreviewed
CF_48edea889bb4,M4-FUNG-0205,GENES_AND_MECHANISM,27,gene_or_mechanism_fact,uncertainty_notes,"The primary paper discusses a wortmanamide family, whereas the historical MIBiG record names wortmanamide singular. Family-level chemistry is preserved without inflating the retired record to products not explicitly assigned there.",S001; S003,,unreviewed
CF_baa5102c1e2e,M4-FUNG-0206,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,core_biosynthesis,AstA is the pathway terpene cyclase. AstB and AstC are cytochrome P450 monooxygenases that sequentially oxidize the AstA-derived scaffold to aspterric acid.,S003,,unreviewed
CF_2969fdec5da3,M4-FUNG-0206,GENES_AND_MECHANISM,23,gene_or_mechanism_fact,tailoring_and_regulation,"AstD is not a tailoring enzyme: it is a pathway-linked, aspterric-acid-resistant dihydroxy-acid dehydratase that supplies self-resistance to the metabolite’s molecular target.",S003,,unreviewed
CF_b574bfa6e108,M4-FUNG-0206,GENES_AND_MECHANISM,24,activation_context_fact,activation_context,The pathway was reconstructed under engineered expression in Saccharomyces cerevisiae; a native pathway-specific activation switch in A. terreus was NR in the defining study.,S003,,unreviewed
CF_8721c47956a8,M4-FUNG-0206,GENES_AND_MECHANISM,25,experiment_or_measurement_fact,experiments_and_measurements,"AstA+AstB produce an oxidized intermediate, and AstA–AstC reconstitution in yeast yields aspterric acid at about 20 mg/L. Target assays show sub-micromolar inhibition of sensitive plant DHAD, while AstD confers resistance.",S003,,unreviewed
CF_d088f497ac15,M4-FUNG-0206,GENES_AND_MECHANISM,26,biological_role_fact,biological_role,Aspterric acid is a herbicidal natural product targeting dihydroxy-acid dehydratase in branched-chain amino-acid biosynthesis; AstD protects the producing pathway from that same target mechanism.,S003,,unreviewed
CF_d1f38dbc96aa,M4-FUNG-0206,GENES_AND_MECHANISM,27,gene_or_mechanism_fact,uncertainty_notes,"The functional four-gene programme is strongly resolved, but the database display, canonical seed and ~17-kb experimentally described neighbourhood do not coincide exactly; completeness is therefore not inferred beyond MIBiG’s unknown designation.",S001; S003,,unreviewed
CF_cdc7556ed65e,M4-FUNG-0207,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,core_biosynthesis,FFUJ_10353 is the evidence gene associated with alpha-acorenol; knockout and engineered production were used to identify sesquiterpene-synthase products.,S001; S003,,unreviewed
CF_0c23b4ac8e3f,M4-FUNG-0207,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,tailoring_and_regulation,NR,S003,,unreviewed
CF_cf999e13829f,M4-FUNG-0207,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,Engineered production optimization was used; native pathway-specific activation was NR.,S003,,unreviewed
CF_1cc5d5bf6fa4,M4-FUNG-0207,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiments_and_measurements,"Gene knockout, genetic engineering, isolation and spectroscopic structure elucidation; alpha-acorenol titer NR in accessible defining abstract.",S003,,unreviewed
CF_052e575e5df7,M4-FUNG-0207,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,NR,S003,,unreviewed
CF_b4dc1522e7d2,M4-FUNG-0207,GENES_AND_MECHANISM,26,gene_or_mechanism_fact,uncertainty_notes,The broader current display is not treated as a demonstrated multi-gene pathway; completeness remains unknown.,S001; S003,,unreviewed
