measurement_key,dossier_id,measurement_id,subject_type,subject_id,analyte_raw,value_raw,value_numeric,unit_raw,denominator_raw,timepoint_raw,statistic_raw,n_raw,detection_limit_raw,direction_vs_control_raw,source_ids,note,source_row
M4-FUNG-0456:Q002,M4-FUNG-0456,Q002,EXPERIMENT,M4-FUNG-0456:E001,adametizine A isolated amount,15.2,15.2,mg,fractionated native extract,endpoint,reported,NR,NR,isolated,S003,Major stable congener.,132
M4-FUNG-0456:Q003,M4-FUNG-0456,Q003,EXPERIMENT,M4-FUNG-0456:E001,penigainamide A / B / FA2097 isolated amounts,1.0 / 0.2 / 1.2,,mg,native extract,endpoint,reported,NR,NR,isolated,S003,Shows low-abundance/unstable congener recovery.,133
M4-FUNG-0456:Q004,M4-FUNG-0456,Q004,EXPERIMENT,M4-FUNG-0456:E004,adametizine A PC-3 IC50,6.3 ± 1.4,,µM,PC-3 cells,endpoint,reported,NR,NR,cytotoxic,S003,Compound-specific.,134
M4-FUNG-0456:Q005,M4-FUNG-0456,Q005,EXPERIMENT,M4-FUNG-0456:E004,adametizine A LNCaP IC50,0.5 ± 0.03,,µM,LNCaP cells,endpoint,reported,NR,NR,cytotoxic,S003,~10-fold stronger than PC-3 in reported assay.,135
M4-FUNG-0457:Q001,M4-FUNG-0457,Q001,EXPERIMENT,M4-FUNG-0457:E001,true progenies / producers / nonproducers,42 / 24 / 18,,count,100 initial progenies,cross analysis,reported,42 true progenies,NA,phenotype segregation,S003,58 parental-haplotype isolates excluded as possible conidial derivatives.,131
M4-FUNG-0457:Q002,M4-FUNG-0457,Q002,EXPERIMENT,M4-FUNG-0457:E004,ELISA detection limit,0.22,0.22,ppm,fumonisin screening,endpoint,reported,NR,0.22 ppm,NA,S003,Screening threshold.,132
M4-FUNG-0457:Q003,M4-FUNG-0457,Q003,EXPERIMENT,M4-FUNG-0457:E004,LC-MS/MS LOQ FB1 / FB2 / FB3,0.1 / 0.1 / 0.05,,ppm,individual congeners,endpoint,reported,NR,as listed,NA,S003,ND means below LOQ.,133
M4-FUNG-0457:Q004,M4-FUNG-0457,Q004,EXPERIMENT,M4-FUNG-0457:E004,G9 donor FB1 / FB2 / FB3,>50 / >50 / 3.70,,ppm,Gfc0825009,endpoint,reported,1 donor strain,see LOQ,producer,S003,Representative donor-strain values in Table 2.,134
M4-FUNG-0457:Q005,M4-FUNG-0457,Q005,EXPERIMENT,M4-FUNG-0457:E003,FUM21 p.G678* full-length-integration complementation,0 / 13,,fumonisin-positive / full-length transformants,mutant FUM21 construct,endpoint,reported,13,0.22 ppm ELISA,no recovery,S003,Supports p.G678* as causal FUM21 lesion.,135
M4-FUNG-0457:Q006,M4-FUNG-0457,Q006,EXPERIMENT,M4-FUNG-0457:E003,canonical interval length,50387,50387.0,bp,HQ622717.1,sequence,reported,1,NA,NA,S001; S002,Current MIBiG display length.,136
M4-FUNG-0458:Q001,M4-FUNG-0458,Q001,EXPERIMENT,M4-FUNG-0458:E001,canonical locus length,25320,25320.0,bp,MT876600.1 interval,sequence,derived,1,NA,NA,S001,25320-1+1.,132
M4-FUNG-0458:Q002,M4-FUNG-0458,Q002,EXPERIMENT,M4-FUNG-0458:E001,xenoacremone A [M+H]+,478.2563,478.2563,m/z,native extract peak,7 days,reported,NR,NR,detected,S003,Formula C29H36NO5 for protonated ion.,133
M4-FUNG-0458:Q003,M4-FUNG-0458,Q003,EXPERIMENT,M4-FUNG-0458:E003,canonical genes,7,7.0,count,BGC0002505,current database,reported,1,NA,NA,S002,XenA-G.,134
M4-FUNG-0459:Q001,M4-FUNG-0459,Q001,EXPERIMENT,M4-FUNG-0459:E001,canonical interval length,18330,18330.0,bp,MN832834.1 interval,sequence,reported,1,NA,NA,S001; S002,Canonical submitted locus.,133
M4-FUNG-0459:Q002,M4-FUNG-0459,Q002,EXPERIMENT,M4-FUNG-0459:E001,canonical genes,6,6.0,count,BGC0002507,current database,reported,1,NA,NA,S002,spoP/B/R/F/L/M.,134
M4-FUNG-0460:Q001,M4-FUNG-0460,Q001,EXPERIMENT,M4-FUNG-0460:E001,canonical submitted interval length,19428,19428.0,bp,KE598559.1 interval,sequence,derived,1,NA,NA,S001; S002,593574-574147+1.,131
M4-FUNG-0460:Q002,M4-FUNG-0460,Q002,EXPERIMENT,M4-FUNG-0460:E001,PKS21/brq5 transcript abundance,195,195.0,fold,purple versus white chemotype,transcriptome comparison,reported fold-change,NR,NR,higher in producer,S003,Strongest PKS expression contrast.,132
M4-FUNG-0460:Q003,M4-FUNG-0460,Q003,EXPERIMENT,M4-FUNG-0460:E001,brq2 transcript abundance,256,256.0,fold,purple versus white chemotype,transcriptome comparison,reported fold-change,NR,NR,higher in producer,S003,Export role remains hypothetical despite strong expression.,133
M4-FUNG-0460:Q004,M4-FUNG-0460,Q004,EXPERIMENT,M4-FUNG-0460:E001,brq6 transcript abundance,3,3.0,fold,purple versus white chemotype,transcriptome comparison,reported fold-change,NR,NR,higher in producer,S003,Lower expression contrast than other core genes.,134
M4-FUNG-0460:Q005,M4-FUNG-0460,Q005,EXPERIMENT,M4-FUNG-0460:E002,biruloquinone AChE inhibition IC50,27.1,27.1,µg/mL,AChE assay,endpoint,reported,NR,NR,inhibition,S005,Compound-level activity.,135
M4-FUNG-0460:Q006,M4-FUNG-0460,Q006,EXPERIMENT,M4-FUNG-0460:E002,PC12 protective concentration range,1–25,,µg/mL,PC12 cell assays,endpoint,reported tested/protective range,NR,NR,protective effect reported,S005,Separate bioactivity assay; not evidence of lichen ecological role.,136
M4-FUNG-0491:Q001,M4-FUNG-0491,Q001,EXPERIMENT,M4-FUNG-0491:E001,canonical submitted interval length,6468,6468.0,bp,LC073704.1 interval,sequence,derived,1,NA,NA,S001,6568-101+1.,132
M4-FUNG-0492:Q001,M4-FUNG-0492,Q001,EXPERIMENT,M4-FUNG-0492:E002,submitted cluster interval length,57000,57000.0,bp,KP742486.1 interval,sequence,direct/derived,1,NA,NA,S001; S002,1-57000 inclusive.,132
M4-FUNG-0493:Q001,M4-FUNG-0493,Q001,EXPERIMENT,M4-FUNG-0493:E001,submitted functional interval length,30932,30932.0,bp,AB981314.1:101-31032,sequence,derived,1,NA,NA,S001; S002,31032-101+1.,132
M4-FUNG-0493:Q002,M4-FUNG-0493,Q002,EXPERIMENT,M4-FUNG-0493:E001,dedicated enzymes functionally characterized,12,12.0,enzymes,complete pathway,study,reported,1 study,NA,NA,S003,Defining paper states complete pathway determined by characterizing 12 dedicated enzymes.,133
M4-FUNG-0494:Q001,M4-FUNG-0494,Q001,EXPERIMENT,M4-FUNG-0494:E001,heterologously reconstituted DDP pathways,10,10.0,pathways,study total,endpoint,reported,1 study,NA,NA,S003,"Five native, four extended and one shunt pathway.",132
M4-FUNG-0494:Q002,M4-FUNG-0494,Q002,EXPERIMENT,M4-FUNG-0494:E001,DDPs produced,22,22.0,compounds,study total,endpoint,reported,1 study,NA,NA,S003,Across native/extended/shunt pathways.,133
M4-FUNG-0494:Q003,M4-FUNG-0494,Q003,EXPERIMENT,M4-FUNG-0494:E001,new DDP analogues,15,15.0,compounds,study total,endpoint,reported,1 study,NA,NA,S003,New analogues generated by synthetic-biology pathway design.,134
M4-FUNG-0494:Q004,M4-FUNG-0494,Q004,EXPERIMENT,M4-FUNG-0494:E002,new shearones,9,9.0,compounds,shearones A-I,endpoint,reported,1 study,NA,NA,S005,Genome-mined esdp pathway reconstruction.,135
M4-FUNG-0496:Q001,M4-FUNG-0496,Q001,EXPERIMENT,M4-FUNG-0496:E002,strain panel size,55,55.0,strains,panel,endpoint,reported,55,NA,NA,S003,Natural genotype–chemotype association.,133
M4-FUNG-0496:Q002,M4-FUNG-0496,Q002,EXPERIMENT,M4-FUNG-0496:E002,mpaC natural deletion length,174,174.0,bp,mpaC,sequence,reported,1 recurrent deletion,NA,low-production association,S003,,134
M4-FUNG-0498:Q001,M4-FUNG-0498,Q001,EXPERIMENT,M4-FUNG-0498:E002,transformations directly elucidated,13,13.0,transformations,of 17,study,reported,1,NA,NA,S004,,133
M4-FUNG-0501:Q001,M4-FUNG-0501,Q001,EXPERIMENT,M4-FUNG-0501:E001,sordaricin titer,20,20.0,mg/L,A. nidulans reconstruction,endpoint,reported,1,NA,NA,S004,,133
M4-FUNG-0501:Q002,M4-FUNG-0501,Q002,EXPERIMENT,M4-FUNG-0501:E002,sordaricin titer,2,2.0,mg/L,S. cerevisiae reconstruction,endpoint,reported,1,NA,NA,S004,,134
M4-FUNG-0502:Q001,M4-FUNG-0502,Q001,EXPERIMENT,M4-FUNG-0502:E001,A549/MCF-7/HeLa cytotoxicity across halovir series,1.3-3.3,,μM,IC50,endpoint,reported range,NR,NR,active,S003,Accessible primary abstract reports the range across tested lipopeptaibols rather than compound-by-cell-line values.,132
M4-FUNG-0503:Q001,M4-FUNG-0503,Q001,EXPERIMENT,M4-FUNG-0503:E001,ketone 12 titer,2,2.0,mg/L,A. nidulans heterologous culture,endpoint,reported,NR,NR,NA,S003,,133
M4-FUNG-0503:Q002,M4-FUNG-0503,Q002,EXPERIMENT,M4-FUNG-0503:E002,SDR reaction completion,72,72.0,h,reaction,within 72 h,reported completion time,NR,NA,toward deoxyakanthomycin,S003,,134
M4-FUNG-0504:Q001,M4-FUNG-0504,Q001,EXPERIMENT,M4-FUNG-0504:E001,xylaroamide A inhibition of BT-549,2.5,2.5,μM,IC50,endpoint,reported,NR,NR,active,S003,,133
M4-FUNG-0504:Q002,M4-FUNG-0504,Q002,EXPERIMENT,M4-FUNG-0504:E001,xylaroamide A inhibition of RKO,9.5,9.5,μM,IC50,endpoint,reported,NR,NR,active,S003,,134
M4-FUNG-0506:Q001,M4-FUNG-0506,Q001,EXPERIMENT,M4-FUNG-0506:E002,(+)-δ-cadinol titer,225,225.0,mg/L,fed-batch culture,48 h,reported,NR,NR,up vs unoptimized production,S003,,133
M4-FUNG-0506:Q002,M4-FUNG-0506,Q002,EXPERIMENT,M4-FUNG-0506:E002,volumetric productivity,4.7,4.7,mg/L/h,fed-batch culture,48 h,reported,NR,NA,NA,S003,,134
M4-FUNG-0507:Q001,M4-FUNG-0507,Q001,EXPERIMENT,M4-FUNG-0507:E002,(+)-δ-cadinol titer,395,395.0,mg/L,fed-batch culture,48 h,reported,NR,NR,up vs unoptimized production,S003,,133
M4-FUNG-0507:Q002,M4-FUNG-0507,Q002,EXPERIMENT,M4-FUNG-0507:E002,volumetric productivity,8.2,8.2,mg/L/h,fed-batch culture,48 h,reported,NR,NA,NA,S003,,134
M4-FUNG-0507:Q003,M4-FUNG-0507,Q003,EXPERIMENT,M4-FUNG-0507:E003,Copu9 crystal-structure resolution,1.83,1.83,Å,PDB 7OFL,structure determination,reported,1,NA,NA,S003; S004,,135
M4-FUNG-0509:Q001,M4-FUNG-0509,Q001,EXPERIMENT,M4-FUNG-0509:E001,conidial inoculum,10^4/mL,,conidia,AMM-Fe culture,day 0,reported,NR,NA,NA,S003,,133
M4-FUNG-0509:Q002,M4-FUNG-0509,Q002,EXPERIMENT,M4-FUNG-0509:E001,metachelin C HR-ESI-MS [M+H]+,934.4670,934.467,m/z,compound 1,isolation endpoint,observed,1,NA,NA,S003,Calculated 934.4668.,134
M4-FUNG-0510:Q001,M4-FUNG-0510,Q001,EXPERIMENT,M4-FUNG-0510:E002,antibacterial MIC of active new chlorinated compound,12.5,12.5,μg/mL,tested S. aureus/MRSA strains,endpoint,reported shared MIC,NR,NR,active,S003,,133
M4-FUNG-0513:Q001,M4-FUNG-0513,Q001,EXPERIMENT,M4-FUNG-0513:E002,sordarial recovered,41,41.0,mg,per 8 L culture,endpoint,reported isolated amount,NR,NR,positive,S003,,132
M4-FUNG-0513:Q002,M4-FUNG-0513,Q002,EXPERIMENT,M4-FUNG-0513:E002,intermediate 2 recovered,10.7,10.7,mg,per 8 L culture,endpoint,reported isolated amount,NR,NR,positive,S003,,133
M4-FUNG-0513:Q003,M4-FUNG-0513,Q003,EXPERIMENT,M4-FUNG-0513:E002,intermediate 3 recovered,8.6,8.6,mg,per 8 L culture,endpoint,reported isolated amount,NR,NR,positive,S003,,134
M4-FUNG-0514:Q001,M4-FUNG-0514,Q001,EXPERIMENT,M4-FUNG-0514:E002,spirotryprostatin G HL-60 IC50,6,6.0,μM,HL-60 cells,endpoint,IC50,NR,NR,active,S003,,132
M4-FUNG-0514:Q002,M4-FUNG-0514,Q002,EXPERIMENT,M4-FUNG-0514:E002,compound 4 HL-60 IC50,7.9,7.9,μM,HL-60 cells,endpoint,IC50,NR,NR,active,S003,,133
M4-FUNG-0514:Q003,M4-FUNG-0514,Q003,EXPERIMENT,M4-FUNG-0514:E002,cyclotryprostatin F MCF-7 IC50,7.6,7.6,μM,MCF-7 cells,endpoint,IC50,NR,NR,active,S003,,134
M4-FUNG-0514:Q004,M4-FUNG-0514,Q004,EXPERIMENT,M4-FUNG-0514:E002,cyclotryprostatin G MCF-7 IC50,10.8,10.8,μM,MCF-7 cells,endpoint,IC50,NR,NR,active,S003,,135
M4-FUNG-0514:Q005,M4-FUNG-0514,Q005,EXPERIMENT,M4-FUNG-0514:E002,compound 5 MCF-7 IC50,5.1,5.1,μM,MCF-7 cells,endpoint,IC50,NR,NR,active,S003,,136
M4-FUNG-0519:Q001,M4-FUNG-0519,Q001,EXPERIMENT,M4-FUNG-0519:E003,dendrothelin A LC50 day 7,0.472,0.472,μM,M. incognita J2,7 days,LC50,NR,NR,toxic,S003,,132
M4-FUNG-0519:Q002,M4-FUNG-0519,Q002,EXPERIMENT,M4-FUNG-0519:E003,dendrothelin A LC50 day 14,0.167,0.167,μM,M. incognita J2,14 days,LC50,NR,NR,toxic,S003,,133
M4-FUNG-0519:Q003,M4-FUNG-0519,Q003,EXPERIMENT,M4-FUNG-0519:E002,purified recombinant dendrothelin A,400,400.0,μg,purified batch,endpoint,reported recovery ≥95% purity,NR,NR,positive,S003,,134
M4-FUNG-0520:Q001,M4-FUNG-0520,Q001,EXPERIMENT,M4-FUNG-0520:E003,lentinulin A LC50 day 1,0.341,0.341,μM,M. incognita J2,1 day,LC50,NR,NR,toxic,S003,,132
M4-FUNG-0520:Q002,M4-FUNG-0520,Q002,EXPERIMENT,M4-FUNG-0520:E002,purified recombinant lentinulin A,800,800.0,μg,purified batch,endpoint,reported recovery ≥95% purity,NR,NR,positive,S003,,133
M4-FUNG-0520:Q003,M4-FUNG-0520,Q003,EXPERIMENT,M4-FUNG-0520:E003,test concentration range,0.1–3,,μM,M. incognita J2,1–14 days,dose range,NR,NR,NA,S003,,134
M4-FUNG-0522:Q001,M4-FUNG-0522,Q001,EXPERIMENT,M4-FUNG-0522:E002,inducer concentration range associated with dbaI transcriptional response,0.5-1,,µg/mL,culture medium,induction endpoint,reported active tested range,NR,NR,up,S004,Reported response at the two highest tested concentrations; lower tested concentrations were largely insufficient.,132
M4-FUNG-0522:Q002,M4-FUNG-0522,Q002,EXPERIMENT,M4-FUNG-0522:E003,native deletion-panel induction window,2,2.0,days,culture,endpoint,experimental window,NA,NA,NA,S004,Analytical metabolomics window used for gene-deletion comparisons.,133
M4-FUNG-0522:Q003,M4-FUNG-0522,Q003,EXPERIMENT,M4-FUNG-0522:E005,"indicator inhibition-zone phenotype, reference extract",1.6 ± 0.1,,cm,zone extent,endpoint,mean ± SD,4,NR,higher than ΔdbaI extract,S004,Matched ΔdbaI value reported as 0.2 ± 0.4 cm; p≤0.01.,134
M4-FUNG-0522:Q004,M4-FUNG-0522,Q004,EXPERIMENT,M4-FUNG-0522:E005,indicator inhibition-zone phenotype under iron-limited assay,2.6 ± 0.4,,cm,zone extent,endpoint,mean ± SD,4,NR,increased,S004,Reported p≤0.001.,135
M4-FUNG-0522:Q005,M4-FUNG-0522,Q005,EXPERIMENT,M4-FUNG-0522:E005,outer growth-zone phenotype under iron-limited assay,3.9 ± 0.5,,cm,zone extent,endpoint,mean ± SD,4,NR,present,S004,Reported p≤0.001; interpreted as an iron-redistribution/chelation phenotype.,136
M4-FUNG-0524:Q001,M4-FUNG-0524,Q001,EXPERIMENT,M4-FUNG-0524:E004,maximum reported heterologous/native production enhancement,35,35.0,fold,relative to native producer,endpoint,up to,NR,NR,increase,S003,Headline maximum across measured colletochlorin-family products; not assigned to every congener.,132
M4-FUNG-0524:Q002,M4-FUNG-0524,Q002,EXPERIMENT,M4-FUNG-0524:E002,initial reconstruction culture duration,3,3.0,days,yeast culture,endpoint,experimental duration,NA,NA,NA,S003,Initial BJNBC-008 OA detection experiment.,133
M4-FUNG-0525:Q001,M4-FUNG-0525,Q001,EXPERIMENT,M4-FUNG-0525:E003,sartorypyrone A/G-related products 3 and 4,>100,,fold reduction,relative to intact spyA refactored strain,endpoint,EIC comparison,NR,NR,decrease,S003,Trace 3/4 remain after spyA deletion.,132
M4-FUNG-0525:Q002,M4-FUNG-0525,Q002,EXPERIMENT,M4-FUNG-0525:E004,sartorypyrones F and D (compounds 1 and 2),>100,,fold increase,relative to intact refactored BGC strain,endpoint,EIC comparison,NR,NR,increase,S003,Accumulation occurs when SpyB-dependent acetylation is removed.,133
M4-FUNG-0525:Q003,M4-FUNG-0525,Q003,EXPERIMENT,M4-FUNG-0525:E001,pathway-related characterized compounds,12,12.0,count,study total,study,reported count,NA,NA,NA,S003,"Includes endpoints, intermediates and shunt products.",134
M4-FUNG-0525:Q004,M4-FUNG-0525,Q004,EXPERIMENT,M4-FUNG-0525:E001,previously unreported compounds among pathway set,7,7.0,count,study total,study,reported count,NA,NA,NA,S003,Primary abstract reports seven compounds had not been isolated previously.,135
M4-FUNG-0528:Q001,M4-FUNG-0528,Q001,EXPERIMENT,M4-FUNG-0528:E001,purified luteodienoside A,22,22.0,mg,from 2.0 kg basmati rice culture,,,,,,,,133
M4-FUNG-0528:Q002,M4-FUNG-0528,Q002,EXPERIMENT,M4-FUNG-0528:E004,luteodienoside A/B peaks after glucinol feeding,7,7.0,fold enhancement,versus unfed LtbA culture,,,,,,,,134
M4-FUNG-0528:Q003,M4-FUNG-0528,Q003,EXPERIMENT,M4-FUNG-0528:E001,bioactivity threshold tested without activity,100,100.0,μg/mL,maximum tested concentration for compounds 1-3,,,,,,,,135
M4-FUNG-0533:Q001,M4-FUNG-0533,Q001,EXPERIMENT,M4-FUNG-0533:E005,L-731.120,0.1,0.1,mg/L,"heterologous culture, approximately",,,,,,,,133
M4-FUNG-0567:Q001,M4-FUNG-0567,Q001,EXPERIMENT,M4-FUNG-0567:E001,valine isocyanide antibacterial threshold against E. coli,125,125.0,uM,synthetic compound assay; inhibition reported at and above threshold,,,,,,,,132
M4-FUNG-0570:Q001,M4-FUNG-0570,Q001,EXPERIMENT,M4-FUNG-0570:E001,heterologous cultivation duration,7,7.0,days,A. nidulans rice culture,,,,,,,,132
M4-FUNG-0570:Q002,M4-FUNG-0570,Q002,EXPERIMENT,M4-FUNG-0570:E003,GdlS protein length,411,411.0,aa,encoded by 1236-bp CDS,,,,,,,,133
M4-FUNG-0570:Q003,M4-FUNG-0570,Q003,EXPERIMENT,M4-FUNG-0570:E003,calculated GdlS molecular mass,46.7,46.7,kDa,reported calculated value,,,,,,,,134
M4-FUNG-0572:Q001,M4-FUNG-0572,Q001,EXPERIMENT,M4-FUNG-0572:E001,beauvericin increase after HDA1 deletion,~1000,,fold,relative to wild type; reported approximately,,,,,,,,132
M4-FUNG-0573:Q001,M4-FUNG-0573,Q001,EXPERIMENT,M4-FUNG-0573:E001,productive culture duration,7,7.0,days,LB + 2% fructose condition,,,,,,,,132
M4-FUNG-0573:Q002,M4-FUNG-0573,Q002,EXPERIMENT,M4-FUNG-0573:E001,malpibaldin A [M+H]+,586.3963,586.3963,m/z,HRMS value reported in pathway study,,,,,,,,133
M4-FUNG-0573:Q003,M4-FUNG-0573,Q003,EXPERIMENT,M4-FUNG-0573:E001,malpibaldin B [M+H]+,625.4062,625.4062,m/z,HRMS value reported,,,,,,,,134
M4-FUNG-0573:Q004,M4-FUNG-0573,Q004,EXPERIMENT,M4-FUNG-0573:E001,malpibaldin C [M+H]+,602.3912,602.3912,m/z,HRMS value reported,,,,,,,,135
M4-FUNG-0574:Q001,M4-FUNG-0574,Q001,EXPERIMENT,M4-FUNG-0574:E001,TndC protein length,764,764.0,aa,bifunctional type I diterpene synthase,,,,,,,,132
M4-FUNG-0574:Q002,M4-FUNG-0574,Q002,EXPERIMENT,M4-FUNG-0574:E001,deposited tnd BGC length,20599,20599.0,bp,MW248390:1-20599,,,,,,,,133
M4-FUNG-0575:Q001,M4-FUNG-0575,Q001,EXPERIMENT,M4-FUNG-0575:E001,productive culture duration,7,7.0,days,LB + 2% fructose,,,,,,,,132
M4-FUNG-0575:Q002,M4-FUNG-0575,Q002,EXPERIMENT,M4-FUNG-0575:E001,malpicyclin A-D MIC range against Gram-positive test bacteria,97.3-357.8,,uM,reported range across compounds/tests,,,,,,,,133
M4-FUNG-0575:Q003,M4-FUNG-0575,Q003,EXPERIMENT,M4-FUNG-0575:E001,critical micelle concentration reported for malpicyclin test material,147,147.0,uM,equivalent to 93.9 ug/mL; contextual physicochemical measurement,,,,,,,,134
M4-FUNG-0575:Q004,M4-FUNG-0575,Q004,EXPERIMENT,M4-FUNG-0575:E001,malpicyclin A [M+H]+,645.4074,645.4074,m/z,HRMS value,,,,,,,,135
M4-FUNG-0576:Q001,M4-FUNG-0576,Q001,EXPERIMENT,M4-FUNG-0576:E001,NRPS4 module count,5,5.0,modules,for a six-residue cyclic peptide; basis of iterative-module proposal,,,,,,,,132
M4-FUNG-0576:Q002,M4-FUNG-0576,Q002,EXPERIMENT,M4-FUNG-0576:E001,fusahexin peptide residue count,6,6.0,residues,D-Ala/L-Leu/D-allo-Thr/L-Pro/D-Leu/L-Leu,,,,,,,,133
M4-FUNG-0577:Q001,M4-FUNG-0577,Q001,EXPERIMENT,M4-FUNG-0577:E002,EchPT2 product-diversity output,at least 23,,prenylated derivatives,2- to 4-fold prenylated derivatives across echinulin/neoechinulin substrates,,,,,,,,131
M4-FUNG-0577:Q002,M4-FUNG-0577,Q002,EXPERIMENT,M4-FUNG-0577:E002,EchPS revised length,2113,2113.0,amino acids,corrected EYE98744 annotation reported in 2017 study,,,,,,,,132
M4-FUNG-0577:Q003,M4-FUNG-0577,Q003,EXPERIMENT,M4-FUNG-0577:E002,EchPT1 length,417,417.0,amino acids,2017 study,,,,,,,,133
M4-FUNG-0577:Q004,M4-FUNG-0577,Q004,EXPERIMENT,M4-FUNG-0577:E002,EchPT2 length,408,408.0,amino acids,2017 study,,,,,,,,134
M4-FUNG-0578:Q001,M4-FUNG-0578,Q001,EXPERIMENT,M4-FUNG-0578:E004,heterologous culture duration,12,12.0,days,rice culture before RNA isolation,,,,,,,,131
M4-FUNG-0578:Q002,M4-FUNG-0578,Q002,EXPERIMENT,M4-FUNG-0578:E003,UcdE deduced protein length,457,457.0,aa,KIA75360,,,,,,,,132
M4-FUNG-0578:Q003,M4-FUNG-0578,Q003,EXPERIMENT,M4-FUNG-0578:E003,UcdE calculated molecular mass,51.9,51.9,kDa,deduced native polypeptide,,,,,,,,133
M4-FUNG-0578:Q004,M4-FUNG-0578,Q004,EXPERIMENT,M4-FUNG-0578:E003,purified His6-UcdE yield,1.9,1.9,mg/L,E. coli culture,,,,,,,,134
M4-FUNG-0579:Q001,M4-FUNG-0579,Q001,EXPERIMENT,M4-FUNG-0579:E001,native cultivation duration,7,7.0,days,crude extract analysis,,,,,,,,131
M4-FUNG-0579:Q002,M4-FUNG-0579,Q002,EXPERIMENT,M4-FUNG-0579:E002,experimentally sufficient core cluster size,4,4.0,genes,NRPS + FMO + two acetyltransferases,,,,,,,,132
M4-FUNG-0580:Q001,M4-FUNG-0580,Q001,EXPERIMENT,M4-FUNG-0580:E002,core enzymes experimentally assigned,5,5.0,enzymes,PbaABCDE leading to γ-lactam formation,,,,,,,,131
M4-FUNG-0580:Q002,M4-FUNG-0580,Q002,EXPERIMENT,M4-FUNG-0580:E001,resolved natural-product stereoisomers,8,8.0,stereoisomers,four A-D enantiomer pairs,,,,,,,,132
M4-FUNG-0580:Q003,M4-FUNG-0580,Q003,EXPERIMENT,M4-FUNG-0580:E002,PbaE identity to PhqI query,42,42.0,percent sequence identity,candidate-cluster discovery; not functional evidence by itself,,,,,,,,133
M4-FUNG-0581:Q001,M4-FUNG-0581,Q001,EXPERIMENT,M4-FUNG-0581:E001,biosynthetic genes heterologously expressed,14,14.0,genes,complete reported pathway programme,,,,,,,,137
M4-FUNG-0581:Q002,M4-FUNG-0581,Q002,EXPERIMENT,M4-FUNG-0581:E003,ΔphoE rice cultivation duration,40,40.0,days,2025 metabolic-shunting follow-up,,,,,,,,138
M4-FUNG-0581:Q003,M4-FUNG-0581,Q003,EXPERIMENT,M4-FUNG-0581:E003,predicted BGC count in SYSU-MS4722 genome,130,130.0,BGCs,"2025 genome-mining context, not phomoxanthone-specific",,,,,,,,139
M4-FUNG-0582:Q001,M4-FUNG-0582,Q001,EXPERIMENT,M4-FUNG-0582:E003,roseopurpurin C Kiapp for CDK2,44,44.0,nM,±8 nM,,,,,,,,133
M4-FUNG-0582:Q002,M4-FUNG-0582,Q002,EXPERIMENT,M4-FUNG-0582:E003,enzyme concentration used for ATP-competitive analysis,5,5.0,nM,CDK2/cyclin E1,,,,,,,,134
M4-FUNG-0582:Q003,M4-FUNG-0582,Q003,EXPERIMENT,M4-FUNG-0582:E003,commercial depsides/depsidones screened,19,19.0,compounds,none IC50 <10 µM,,,,,,,,135
M4-FUNG-0582:Q004,M4-FUNG-0582,Q004,EXPERIMENT,M4-FUNG-0582:E003,tight-binding threshold observation,7.5,7.5,nM,tight binding observed above this CDK2/cyclin E1 concentration,,,,,,,,136
M4-FUNG-0583:Q001,M4-FUNG-0583,Q001,EXPERIMENT,M4-FUNG-0583:E001,productive nitrate concentration,6,6.0,mM NaNO3,synthetic ICI,,,,,,,,131
M4-FUNG-0583:Q002,M4-FUNG-0583,Q002,EXPERIMENT,M4-FUNG-0583:E001,culture duration,7,7.0,days,metabolite analysis,,,,,,,,132
M4-FUNG-0583:Q003,M4-FUNG-0583,Q003,EXPERIMENT,M4-FUNG-0583:E003,functional fusamarin BGC size,4,4.0,genes,FMAN_15220-15223,,,,,,,,133
M4-FUNG-0583:Q004,M4-FUNG-0583,Q004,EXPERIMENT,M4-FUNG-0583:E004,high nitrate repressive condition,120,120.0,mM NaNO3,nonproductive/repressive,,,,,,,,134
M4-FUNG-0584:Q001,M4-FUNG-0584,Q001,EXPERIMENT,M4-FUNG-0584:E001,pycnidione native yield reported in study,2,2.0,mg isolated,native CF-236968 culture,,,,,,,,131
M4-FUNG-0592:Q001,M4-FUNG-0592,Q001,EXPERIMENT,M4-FUNG-0592:E001,Ao415 knockout total siderophore decrease,~60,,percent,relative to WT in reported study,,,,,,,,131
M4-FUNG-0592:Q002,M4-FUNG-0592,Q002,EXPERIMENT,M4-FUNG-0592:E001,predatory-ring reduction in Ao415 knockout,23.21,23.21,percent,reported phenotype,,,,,,,,132
M4-FUNG-0592:Q003,M4-FUNG-0592,Q003,EXPERIMENT,M4-FUNG-0592:E001,spore-yield increase in Ao415 knockout,37.34,37.34,percent,reported phenotype,,,,,,,,133
M4-FUNG-0593:Q001,M4-FUNG-0593,Q001,EXPERIMENT,M4-FUNG-0593:E001,(+)-aristolochene titer,50,50.0,mg/L,72 h flask culture,,,,,,,,131
M4-FUNG-0593:Q002,M4-FUNG-0593,Q002,EXPERIMENT,M4-FUNG-0593:E001,production endpoint,72,72.0,h,heterologous flask culture,,,,,,,,132
M4-FUNG-0594:Q001,M4-FUNG-0594,Q001,EXPERIMENT,M4-FUNG-0594:E002,FDDP-D [M+H]+ observed m/z,503.3003,503.3003,m/z,Q6 mycelial extract,,,,,,,,130
