observation_id,dossier_id,experiment_key,observation_type,subject_type,subject_id,value_raw,measurement_scale,timepoint_raw,source_ids,source_row,normalization_status
OBS_3acee7af2faa,M4-FUNG-0052,M4-FUNG-0052:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0052:E003,beauvericin contributes highly significantly but is not indispensable to virulence,qualitative_or_composite,time course,S003,124,unreviewed
OBS_3c6992de088a,M4-FUNG-0052,M4-FUNG-0052:E004,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0052:E004,KIVR supplies D-Hiv precursor to beauvericin pathway,qualitative_or_composite,endpoint,S004,125,unreviewed
OBS_a284d2dd8b33,M4-FUNG-0052,M4-FUNG-0052:E001,measurement,EXPERIMENT,M4-FUNG-0052:E001,33475,quantitative,sequence,S001,131,mapped
OBS_e579f79477b1,M4-FUNG-0052,,measurement,UNRESOLVED_REFERENCE,G002,3189,quantitative,protein,S003,132,mapped
OBS_b55be3e2ee78,M4-FUNG-0052,,measurement,UNRESOLVED_REFERENCE,G002,351.9,quantitative,protein,S003,133,mapped
OBS_51262c4ff8e4,M4-FUNG-0052,M4-FUNG-0052:E003,measurement,EXPERIMENT,M4-FUNG-0052:E003,3,quantitative,count,S003,134,mapped
OBS_91b733bab08b,M4-FUNG-0052,,measurement,UNRESOLVED_REFERENCE,M001,C45H57N3O9,qualitative_or_text,structure,S005,135,mapped
OBS_4419ba84d0f3,M4-FUNG-0053,M4-FUNG-0053:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0053:E001,pcbAB and pcbC form the linked early core; functional pcbAB encodes a 3712-aa ACV synthetase,qualitative_or_composite,endpoint,S003,124,unreviewed
OBS_df9ace1e1baf,M4-FUNG-0053,M4-FUNG-0053:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0053:E002,ΔcefP cannot synthesize cephalosporins and secretes IPN; CefP localizes to peroxisomes,qualitative_or_composite,endpoint,S004,125,unreviewed
OBS_467c545b6f72,M4-FUNG-0053,M4-FUNG-0053:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0053:E003,ΔcefM accumulates PenN and cannot make DAOC/DAC/CPC; CefM localizes to microbodies,qualitative_or_composite,~72 h localization/readout,S005,126,unreviewed
OBS_a13dff4028c1,M4-FUNG-0053,M4-FUNG-0053:E004,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0053:E004,cefR represses cefT and modestly stimulates cefEF; overexpression retains PenN and increases CPC,qualitative_or_composite,endpoint,S006,127,unreviewed
OBS_970f02a61f3d,M4-FUNG-0053,M4-FUNG-0053:E005,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0053:E005,"cefT is nonessential, but extra copies can increase CPC up to ~100%",qualitative_or_composite,endpoint,S012,128,unreviewed
OBS_a8585b386c54,M4-FUNG-0053,M4-FUNG-0053:E001,measurement,EXPERIMENT,M4-FUNG-0053:E001,26881,quantitative,sequence,S001,133,mapped
OBS_f39b6c6e39cc,M4-FUNG-0053,M4-FUNG-0053:E001,measurement,EXPERIMENT,M4-FUNG-0053:E001,11136,quantitative,coding sequence,S003,134,mapped
OBS_3c2677b9729d,M4-FUNG-0053,M4-FUNG-0053:E001,measurement,EXPERIMENT,M4-FUNG-0053:E001,3712,quantitative,protein,S003,135,mapped
OBS_741bcda7aca3,M4-FUNG-0053,M4-FUNG-0053:E003,measurement,EXPERIMENT,M4-FUNG-0053:E003,12,quantitative,protein topology,S005,136,mapped
OBS_482360567ef2,M4-FUNG-0053,M4-FUNG-0053:E003,measurement,EXPERIMENT,M4-FUNG-0053:E003,72,quantitative,localization,S005,137,mapped
OBS_880b5bb8af6e,M4-FUNG-0053,M4-FUNG-0053:E004,measurement,EXPERIMENT,M4-FUNG-0053:E004,60,quantitative,engineering,S006,138,mapped
OBS_f234a3f308bc,M4-FUNG-0053,M4-FUNG-0053:E005,measurement,EXPERIMENT,M4-FUNG-0053:E005,100,quantitative,engineering,S012,139,mapped
OBS_60e552498f4f,M4-FUNG-0054,M4-FUNG-0054:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0054:E001,cefG-disrupted strains cannot make CPC and accumulate DAC in broth,qualitative_or_composite,endpoint,S003,122,unreviewed
OBS_dad67b16870f,M4-FUNG-0054,M4-FUNG-0054:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0054:E002,heterologous expression produces catalytic DAC O-acetyltransferase activity,qualitative_or_composite,endpoint,S010,123,unreviewed
OBS_d597a679a70d,M4-FUNG-0054,M4-FUNG-0054:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0054:E003,additional late-gene copies increase pathway capacity/industrial output,qualitative_or_composite,endpoint,S008,124,unreviewed
OBS_97c9275b006d,M4-FUNG-0054,M4-FUNG-0054:E004,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0054:E004,methionine increases multiple biosynthetic transcripts across both separated clusters,qualitative_or_composite,time course,S009,125,unreviewed
OBS_b17fa3a96cce,M4-FUNG-0054,M4-FUNG-0054:E001,measurement,EXPERIMENT,M4-FUNG-0054:E001,5771,quantitative,sequence,S001,131,mapped
OBS_17f0208179b9,M4-FUNG-0054,M4-FUNG-0054:E001,measurement,EXPERIMENT,M4-FUNG-0054:E001,1114,quantitative,genomic organization,S003,132,mapped
OBS_152f32fdea9a,M4-FUNG-0054,,measurement,UNRESOLVED_REFERENCE,M004,C16H21N3O8S,qualitative_or_text,structure,S005,133,mapped
OBS_a789b67f6055,M4-FUNG-0055,M4-FUNG-0055:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0055:E001,43.979-kb locus containing 15 CDSs identified; pathway route proposed by ETP homology.,qualitative_or_composite,,S004,126,unreviewed
OBS_2cbd4561b93e,M4-FUNG-0055,M4-FUNG-0055:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0055:E002,chaetocin chemically established as a fungal metabolite.,qualitative_or_composite,,S005,127,unreviewed
OBS_350efbf23d8f,M4-FUNG-0055,M4-FUNG-0055:E001,measurement,EXPERIMENT,M4-FUNG-0055:E001,43979,quantitative,,S001,131,mapped
OBS_36a12b0a11b1,M4-FUNG-0055,M4-FUNG-0055:E001,measurement,EXPERIMENT,M4-FUNG-0055:E001,15,quantitative,,S001,132,mapped
OBS_32751abaa9c9,M4-FUNG-0056,M4-FUNG-0056:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0056:E001,coordinated cluster induction around day 6 precedes later cyclosporin accumulation.,qualitative_or_composite,multi-day culture,S004,133,unreviewed
OBS_e460a8de5e97,M4-FUNG-0056,M4-FUNG-0056:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0056:E002,each deletion eliminates detectable cyclosporins A-C.,qualitative_or_composite,,S005,134,unreviewed
OBS_04eea7411427,M4-FUNG-0056,M4-FUNG-0056:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0056:E003,cyclosporin output decreases but is not completely eliminated.,qualitative_or_composite,,S005,135,unreviewed
OBS_74545e454b4f,M4-FUNG-0056,M4-FUNG-0056:E004,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0056:E004,cytosporin production increases by ~26.15% in reported comparison.,qualitative_or_composite,,S005,136,unreviewed
OBS_6a513f3f6061,M4-FUNG-0056,M4-FUNG-0056:E005,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0056:E005,cyclosporin biosynthesis confers antifungal competitive benefit.,qualitative_or_composite,,S005,137,unreviewed
OBS_2b03e196128c,M4-FUNG-0056,M4-FUNG-0056:E006,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0056:E006,cytosporin contributes to infection fitness/virulence in the tested system.,qualitative_or_composite,,S005,138,unreviewed
OBS_af418bee9fc6,M4-FUNG-0056,M4-FUNG-0056:E001,measurement,EXPERIMENT,M4-FUNG-0056:E001,110488,quantitative,,S001,142,mapped
OBS_99b3e1225c3e,M4-FUNG-0056,M4-FUNG-0056:E001,measurement,EXPERIMENT,M4-FUNG-0056:E001,20,quantitative,,S001,143,mapped
OBS_3d6f51cd85ed,M4-FUNG-0056,M4-FUNG-0056:E001,measurement,EXPERIMENT,M4-FUNG-0056:E001,12,quantitative,,S005,144,mapped
OBS_edcd54288fef,M4-FUNG-0056,M4-FUNG-0056:E004,measurement,EXPERIMENT,M4-FUNG-0056:E004,26.15,quantitative,,S005,145,mapped
OBS_cfd2f6054365,M4-FUNG-0057,M4-FUNG-0057:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0057:E001,destruxin family detected and profiled.,qualitative_or_composite,7 d,S004,134,unreviewed
OBS_4ab0a0d1b6b6,M4-FUNG-0057,M4-FUNG-0057:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0057:E002,destruxins abolished.,qualitative_or_composite,7 d,S004,135,unreviewed
OBS_7647c4935438,M4-FUNG-0057,M4-FUNG-0057:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0057:E003,DTX B/B2/desmethyl-B accumulate; downstream oxidized congener profile lost.,qualitative_or_composite,7 d,S004,136,unreviewed
OBS_eefb87754e27,M4-FUNG-0057,M4-FUNG-0057:E004,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0057:E004,deletion abolishes DTX; hydroxyisocaproate feeding restores production.,qualitative_or_composite,7 d,S004,137,unreviewed
OBS_003201a3fc39,M4-FUNG-0057,M4-FUNG-0057:E005,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0057:E005,deletion abolishes DTX; beta-alanine feeding restores production.,qualitative_or_composite,7 d,S004,138,unreviewed
OBS_84b56fa80379,M4-FUNG-0057,M4-FUNG-0057:E006,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0057:E006,destruxin loss changes immune suppression strongly; LT50 shifts are modest/context dependent for some mutants.,qualitative_or_composite,,S004,139,unreviewed
OBS_fb015ece9aa2,M4-FUNG-0057,M4-FUNG-0057:E001,measurement,EXPERIMENT,M4-FUNG-0057:E001,106198,quantitative,,S001,143,mapped
OBS_f8e259d88f85,M4-FUNG-0057,M4-FUNG-0057:E001,measurement,EXPERIMENT,M4-FUNG-0057:E001,21,quantitative,,S001,144,mapped
OBS_b5b58c275321,M4-FUNG-0057,M4-FUNG-0057:E006,measurement,EXPERIMENT,M4-FUNG-0057:E006,105.4,quantitative,,S004,145,mapped
OBS_2085f439adef,M4-FUNG-0057,M4-FUNG-0057:E006,measurement,EXPERIMENT,M4-FUNG-0057:E006,112.4,quantitative,,S004,146,mapped
OBS_531a26111bc1,M4-FUNG-0057,M4-FUNG-0057:E006,measurement,EXPERIMENT,M4-FUNG-0057:E006,79.3,quantitative,,S004,147,mapped
OBS_375e45c20b1c,M4-FUNG-0057,M4-FUNG-0057:E006,measurement,EXPERIMENT,M4-FUNG-0057:E006,88,quantitative,,S004,148,mapped
OBS_b743c221262a,M4-FUNG-0058,M4-FUNG-0058:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0058:E001,"echinocandin B peak lost, directly validating EcdA necessity.",qualitative_or_composite,,S004,125,unreviewed
OBS_0dfabe6800a4,M4-FUNG-0058,M4-FUNG-0058:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0058:E002,ΔhtyA abolishes product; L-homotyrosine supplementation restores production.,qualitative_or_composite,,S004,126,unreviewed
OBS_9337bd1fca90,M4-FUNG-0058,M4-FUNG-0058:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0058:E003,EcdI activates linoleate and transfers it to EcdA first thiolation domain; EcdA A1 prefers L-ornithine.,qualitative_or_composite,,S004,127,unreviewed
OBS_3bfcd1348e00,M4-FUNG-0058,M4-FUNG-0058:E004,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0058:E004,"despite promoter binding in vitro, deletion causes no significant echinocandin B production defect and little transcriptional change.",qualitative_or_composite,,S005,128,unreviewed
OBS_7e5be2fc77e1,M4-FUNG-0058,M4-FUNG-0058:E001,measurement,EXPERIMENT,M4-FUNG-0058:E001,12,quantitative,,S004,132,mapped
OBS_c8b46c46c989,M4-FUNG-0058,M4-FUNG-0058:E003,measurement,EXPERIMENT,M4-FUNG-0058:E003,7260,quantitative,,S004,133,mapped
OBS_d7352e38c50b,M4-FUNG-0058,M4-FUNG-0058:E003,measurement,EXPERIMENT,M4-FUNG-0058:E003,559,quantitative,,S004,134,mapped
OBS_22721ae95369,M4-FUNG-0059,M4-FUNG-0059:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0059:E001,"esyn1 ORF of 9,393 bp encodes a 3,131-aa multifunctional enniatin synthetase.",qualitative_or_composite,,S004,114,unreviewed
OBS_eca0ad372944,M4-FUNG-0059,M4-FUNG-0059:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0059:E002,enzyme architecture supports repeated incorporation and N-methyl depsipeptide formation.,qualitative_or_composite,,S004,115,unreviewed
OBS_c34ef528b128,M4-FUNG-0059,M4-FUNG-0059:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0059:E003,"Enniatin was produced during mycelial growth but not stationary phase, whereas enniatin synthetase protein/activity and mRNA were present through growth, stationary phase and spores.",qualitative_or_composite,growth versus stationary phase,S006,116,unreviewed
OBS_5ffbe7f54ff4,M4-FUNG-0059,M4-FUNG-0059:E001,measurement,EXPERIMENT,M4-FUNG-0059:E001,10934,quantitative,,S001,119,mapped
OBS_7b5120b7414c,M4-FUNG-0059,M4-FUNG-0059:E001,measurement,EXPERIMENT,M4-FUNG-0059:E001,9393,quantitative,,S004,120,mapped
OBS_3ae7a35ca5be,M4-FUNG-0059,M4-FUNG-0059:E001,measurement,EXPERIMENT,M4-FUNG-0059:E001,3131,quantitative,,S004,121,mapped
OBS_af9f586a8b20,M4-FUNG-0059,M4-FUNG-0059:E001,measurement,EXPERIMENT,M4-FUNG-0059:E001,346.9,quantitative,,S004,122,mapped
OBS_ac59eb48f741,M4-FUNG-0060,M4-FUNG-0060:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0060:E001,EAS genes highly expressed in planta but very low or undetectable in axenic mycelia.,qualitative_or_composite,,S004,120,unreviewed
OBS_4c10a1f61c6e,M4-FUNG-0060,M4-FUNG-0060:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0060:E002,ergovaline lost and upstream lysergic/lysergyl intermediates accumulate.,qualitative_or_composite,,S004,121,unreviewed
OBS_ca82f9d1ac71,M4-FUNG-0060,M4-FUNG-0060:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0060:E003,ergovaline production restored.,qualitative_or_composite,,S004,122,unreviewed
OBS_0116bbb42977,M4-FUNG-0060,M4-FUNG-0060:E001,measurement,EXPERIMENT,M4-FUNG-0060:E001,19379,quantitative,,S001,126,mapped
OBS_294adb9b3d17,M4-FUNG-0060,M4-FUNG-0060:E001,measurement,EXPERIMENT,M4-FUNG-0060:E001,6,quantitative,,S001,127,mapped
OBS_e309c4e9f2e0,M4-FUNG-0061,M4-FUNG-0061:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0061:E001,anthranilate-activating module in FmqA experimentally validated.,qualitative_or_composite,,S004,119,unreviewed
OBS_0eb0773dbf4a,M4-FUNG-0061,M4-FUNG-0061:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0061:E002,tandem FmqB oxidation and FmqC acylation convert FQF to FQA.,qualitative_or_composite,,S005,120,unreviewed
OBS_4e1b14f3acc4,M4-FUNG-0061,M4-FUNG-0061:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0061:E003,FmqD oxidizes FQA to FQC; FQC can rearrange nonenzymatically to FQD.,qualitative_or_composite,,S005,121,unreviewed
OBS_2f39aa3ff61d,M4-FUNG-0061,M4-FUNG-0061:E004,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0061:E004,FQA and FQC production is lost with BrlA disruption.,qualitative_or_composite,,S006,122,unreviewed
OBS_c92caed0cd7b,M4-FUNG-0061,M4-FUNG-0061:E005,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0061:E005,FmqD travels through Golgi to cell wall; FQC selectively accumulates in conidial tissues.,qualitative_or_composite,,S006,123,unreviewed
OBS_a2d687465559,M4-FUNG-0061,M4-FUNG-0061:E006,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0061:E006,regulatory network controls conidia-borne FQC and impacts protection from phagocytosis.,qualitative_or_composite,,S007,124,unreviewed
OBS_51a6667f4340,M4-FUNG-0061,M4-FUNG-0061:E001,measurement,EXPERIMENT,M4-FUNG-0061:E001,24812,quantitative,,S001,128,mapped
OBS_94b2b41661cc,M4-FUNG-0061,M4-FUNG-0061:E001,measurement,EXPERIMENT,M4-FUNG-0061:E001,5,quantitative,,S001,129,mapped
OBS_df4679f9e68c,M4-FUNG-0062,M4-FUNG-0062:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0062:E001,ten cyclic and numerous derived linear tetrapeptides identified.,qualitative_or_composite,168 h,S004,121,unreviewed
OBS_343048bebaaa,M4-FUNG-0062,M4-FUNG-0062:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0062:E002,no cyclic or linear HcpA-associated tetrapeptides detected.,qualitative_or_composite,168 h,S004,122,unreviewed
OBS_e2b1eaa1108f,M4-FUNG-0062,M4-FUNG-0062:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0062:E003,WT wrinkled colony surface becomes smoother in ΔhcpA.,qualitative_or_composite,,S004,123,unreviewed
OBS_363985991b74,M4-FUNG-0062,M4-FUNG-0062:E001,measurement,EXPERIMENT,M4-FUNG-0062:E001,18536,quantitative,,S001,127,mapped
OBS_7ac663275ed2,M4-FUNG-0062,M4-FUNG-0062:E001,measurement,EXPERIMENT,M4-FUNG-0062:E001,6064,quantitative,,S004,128,mapped
OBS_1d58dff632c9,M4-FUNG-0062,M4-FUNG-0062:E001,measurement,EXPERIMENT,M4-FUNG-0062:E001,10,quantitative,,S001,129,mapped
OBS_cb2ada06e7f8,M4-FUNG-0062,M4-FUNG-0062:E001,measurement,EXPERIMENT,M4-FUNG-0062:E001,168,quantitative,,S004,130,mapped
OBS_0755e9492a66,M4-FUNG-0063,M4-FUNG-0063:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0063:E001,coexpressed candidate gliotoxin cluster defined.,qualitative_or_composite,,S004,125,unreviewed
OBS_ea7bb3352a7a,M4-FUNG-0063,M4-FUNG-0063:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0063:E002,gliotoxin abolished; supernatant cytotoxicity toward immune cell lines reduced.,qualitative_or_composite,,S005,126,unreviewed
OBS_0a61f5f4a3ee,M4-FUNG-0063,M4-FUNG-0063:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0063:E003,"gliotoxin detected in WT-infected lung and absent with ΔgliP, but virulence did not differ significantly.",qualitative_or_composite,,S005,127,unreviewed
OBS_a063da631bfa,M4-FUNG-0063,M4-FUNG-0063:E004,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0063:E004,ΔgliZ eliminates detectable gliotoxin and gli-gene expression; extra gliZ copies increase production.,qualitative_or_composite,,S006,128,unreviewed
OBS_8064f505c5db,M4-FUNG-0063,M4-FUNG-0063:E005,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0063:E005,GliT forms the transannular disulfide and provides producer self-resistance.,qualitative_or_composite,,S007,129,unreviewed
OBS_ccae4facc79e,M4-FUNG-0063,M4-FUNG-0063:E006,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0063:E006,gliotoxin secretion is lost while BmGT efflux persists; intracellular gliotoxin handling alters self-sensitivity.,qualitative_or_composite,,S008,130,unreviewed
OBS_9561eb0ff6d7,M4-FUNG-0063,M4-FUNG-0063:E001,measurement,EXPERIMENT,M4-FUNG-0063:E001,26265,quantitative,,S003,134,mapped
OBS_b45f6f375173,M4-FUNG-0063,M4-FUNG-0063:E001,measurement,EXPERIMENT,M4-FUNG-0063:E001,14,quantitative,,S001,135,mapped
OBS_3c9e1d094e12,M4-FUNG-0064,M4-FUNG-0064:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0064:E001,HC-toxin production and host-selective pathogenicity are lost.,qualitative_or_composite,,S005,119,unreviewed
OBS_961001503561,M4-FUNG-0064,M4-FUNG-0064:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0064:E002,no HC-toxin and no pathogenicity; growth and sporulation remain normal.,qualitative_or_composite,,S006,120,unreviewed
OBS_62cd68bb0c66,M4-FUNG-0064,M4-FUNG-0064:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0064:E003,HC-toxin and pathogenicity abolished; several TOX2 genes lose expression but HTS1 remains expressed.,qualitative_or_composite,,S007,121,unreviewed
OBS_d01b2313a26f,M4-FUNG-0064,M4-FUNG-0064:E004,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0064:E004,HC-toxin and pathogenicity lost while general growth remains normal.,qualitative_or_composite,,S008,122,unreviewed
OBS_09859cf753a9,M4-FUNG-0064,M4-FUNG-0064:E005,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0064:E005,most known TOX2 copies lie within ~600 kb on a 3.5-Mb chromosome; one of two TOXE copies lies on a 0.7-Mb chromosome.,qualitative_or_composite,,S004,123,unreviewed
OBS_d027dc505357,M4-FUNG-0064,M4-FUNG-0064:E006,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0064:E006,large 0.8–1.4 Mb deletions occur; some derivatives show reduced virulence and no detectable culture toxin while retaining essential known genes.,qualitative_or_composite,,S009,124,unreviewed
OBS_e640828ef323,M4-FUNG-0064,M4-FUNG-0064:E005,measurement,EXPERIMENT,M4-FUNG-0064:E005,600,quantitative,,S004,128,mapped
OBS_a3862b485bbe,M4-FUNG-0064,M4-FUNG-0064:E005,measurement,EXPERIMENT,M4-FUNG-0064:E005,3.5,quantitative,,S004,129,mapped
OBS_5ba9ea139355,M4-FUNG-0064,M4-FUNG-0064:E005,measurement,EXPERIMENT,M4-FUNG-0064:E005,0.7,quantitative,,S004,130,mapped
OBS_0903472dca4e,M4-FUNG-0064,M4-FUNG-0064:E001,measurement,EXPERIMENT,M4-FUNG-0064:E001,15.7,quantitative,,S013,131,mapped
OBS_e56112869943,M4-FUNG-0064,M4-FUNG-0064:E001,measurement,EXPERIMENT,M4-FUNG-0064:E001,574.6,quantitative,,S013,132,mapped
OBS_92cd6aa89519,M4-FUNG-0064,M4-FUNG-0064:E006,measurement,EXPERIMENT,M4-FUNG-0064:E006,8,quantitative,,S009,133,mapped
OBS_e9690d96810d,M4-FUNG-0065,M4-FUNG-0065:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0065:E001,all seven other has genes are induced and a pink iron-complexed HAS metabolite accumulates.,qualitative_or_composite,,S003,121,unreviewed
OBS_b87da0ed56bd,M4-FUNG-0065,M4-FUNG-0065:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0065:E002,gene-specific intermediates/product changes localize pathway functions and confirm eight-gene boundary.,qualitative_or_composite,,S003,122,unreviewed
OBS_3dbad694a13f,M4-FUNG-0065,M4-FUNG-0065:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0065:E003,HAS overproduction increases virulence in the tested model.,qualitative_or_composite,,S003,123,unreviewed
OBS_21366944e89c,M4-FUNG-0065,M4-FUNG-0065:E004,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0065:E004,HAS participates in a broader iron-responsive secondary-metabolite network.,qualitative_or_composite,,S004,124,unreviewed
OBS_ea82b5584d0d,M4-FUNG-0065,M4-FUNG-0065:E001,measurement,EXPERIMENT,M4-FUNG-0065:E001,22264,quantitative,,S001,128,mapped
OBS_f0dfb79c8526,M4-FUNG-0065,M4-FUNG-0065:E001,measurement,EXPERIMENT,M4-FUNG-0065:E001,8,quantitative,,S003,129,mapped
OBS_7638447f463e,M4-FUNG-0065,M4-FUNG-0065:E001,measurement,EXPERIMENT,M4-FUNG-0065:E001,46730,quantitative,,S001,130,mapped
OBS_227d11ebfc02,M4-FUNG-0066,M4-FUNG-0066:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0066:E001,56.8-kb region is tandemly amplified and multiple ORFs are transcribed under penicillin-producing conditions.,qualitative_or_composite,,S003,118,unreviewed
OBS_9cf2f0fc2af7,M4-FUNG-0066,M4-FUNG-0066:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0066:E002,high-producer strains carry multiple tandem copies linked by conserved hexanucleotides.,qualitative_or_composite,,S004,119,unreviewed
OBS_6dc7176adb01,M4-FUNG-0066,M4-FUNG-0066:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0066:E003,penicillin output shows a nonlinear relationship with biosynthetic-gene dose.,qualitative_or_composite,,S005,120,unreviewed
OBS_d55baa54870b,M4-FUNG-0066,M4-FUNG-0066:E004,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0066:E004,final penicillin steps require intact peroxisomal function; peroxisome abundance can influence production.,qualitative_or_composite,,S008,121,unreviewed
OBS_eb377799daae,M4-FUNG-0066,M4-FUNG-0066:E001,measurement,EXPERIMENT,M4-FUNG-0066:E001,56820,quantitative,,S001; S003,125,mapped
OBS_d0502adda7f7,M4-FUNG-0066,M4-FUNG-0066:E001,measurement,EXPERIMENT,M4-FUNG-0066:E001,16,quantitative,,S003,126,mapped
