relationship_key,dossier_id,relationship_id,subject_raw,predicate_raw,object_raw,relationship_text_raw,source_ids,note,source_row,normalization_status
M4-FUNG-0397:R001,M4-FUNG-0397,R001,,,,"PpsA/PpsB-dependent pathway → 4'-hydroxy-3'-methoxypropiophenone → PpsC-associated hydroxylation step → 2,4'-dihydroxy-3'-methoxypropiophenone.",,,23,unreviewed_text
M4-FUNG-0398:R001,M4-FUNG-0398,R001,,,,PKS-NRPS hybrid scaffold → cooperative small-protein/oxidoreductase/lipocalin cyclophane closure → exo-specific cycloaddition → pyrrocidine/GKK1032-family architecture.,,,23,unreviewed_text
M4-FUNG-0399:R001,M4-FUNG-0399,R001,,,,Ba17a HRPKS → PBA + BAA; Ba17a + Ba17b → increased BAA + BAB.,,,23,unreviewed_text
M4-FUNG-0400:R001,M4-FUNG-0400,R001,,,,fungal pigment PKS → Ywa1 naphthopyrone pigment → increased UV-C protection in Paecilomyces variotii.,,,23,unreviewed_text
M4-FUNG-0401:R001,M4-FUNG-0401,R001,,,,NRPS-derived precursor → P450-mediated stereoselective ring expansion → oxepin-containing oxepinamide D.,,,23,unreviewed_text
M4-FUNG-0402:R001,M4-FUNG-0402,R001,,,,biruloquinone-producing chemotype → coordinated brq1-brq6 expression with PKS21/brq5 → proposed phenanthraquinone pathway.,,,23,unreviewed_text
M4-FUNG-0403:R001,M4-FUNG-0403,R001,,,,Gα-dependent expression state / DibT regulation → pks8-cluster transcription → dibenzodioxocinone/penicillide-family production.,,,23,unreviewed_text
M4-FUNG-0404:R001,M4-FUNG-0404,R001,,,,prenyl precursor --TpcA→ preterpestacin I --TpcB/TpcC→ tri-hydroxylated intermediates --TpcD→ α-diketone → terpestacin.,,,23,unreviewed_text
M4-FUNG-0405:R001,M4-FUNG-0405,R001,,,,Hsub99 candidate locus --homology/comparative production→ Hfas344 locus; Hfas344 atypical sesquiterpene synthase --heterologous expression→ caryophyllene-related scaffold(s); + adjacent FAD oxidase → oxidized cariolan/caryophyllane derivatives → proposed downstream route toward naematolin.,,,24,unreviewed_text
M4-FUNG-0406:R001,M4-FUNG-0406,R001,,,,Amesia nigricolor chemical occurrence --supports organism-level provenance→ chaetoconvosin/chamiside family; historical BGC0002247 --retired canonical association→ mixed PKS/NRPS product set.,,,23,unreviewed_text
M4-FUNG-0407:R001,M4-FUNG-0407,R001,,,,flv terpene/NRPS machinery --heterologous expression and stepwise enzyme action→ flavunoidine scaffold.,,,23,unreviewed_text
M4-FUNG-0408:R001,M4-FUNG-0408,R001,,,,polyketide precursor --ApmlA→ extended chain --ApmlB-mediated release/macrocyclization→ phaeospelide A.,,,23,unreviewed_text
M4-FUNG-0409:R001,M4-FUNG-0409,R001,,,,TtcA hybrid PKS-NRPS --required for→ triticones A-F + related metabolite family; ttcA deletion --does not visibly reduce→ pathogenicity in tested assay.,,,23,unreviewed_text
M4-FUNG-0410:R001,M4-FUNG-0410,R001,,,,AstN five-module NRPS + cluster precursor functions --proposed assembly→ astin cyclic pentapeptides; axenic culture --demonstrates→ fungal production without plant tissue.,,,23,unreviewed_text
M4-FUNG-0411:R001,M4-FUNG-0411,R001,,,,δ6-protoilludene → illudin C/c3-like intermediates → prebovistol → proposed hetero-Diels-Alder-type dimerization → bovistol products.,,,23,unreviewed_text
M4-FUNG-0412:R001,M4-FUNG-0412,R001,,,,SvioA-derived polyketide → reductive/methylative/oxidative tailoring by Svio-associated enzymes → semivioxanthin-related intermediates → proposed waikikiamide products.,,,23,unreviewed_text
M4-FUNG-0413:R001,M4-FUNG-0413,R001,,,,indole-associated precursor assembly + prenylation/oxidative tailoring → notoamide F/related metabolites → chemical overlap with waikikiamide-associated metabolite network.,,,23,unreviewed_text
M4-FUNG-0414:R001,M4-FUNG-0414,R001,,,,lij PKS-centered locus --genome-mining/natural-product association→ azaphilone polyketide lijiquinone.,,,23,unreviewed_text
M4-FUNG-0415:R001,M4-FUNG-0415,R001,,,,tryptophan --FscD/FscH and hydroxylation chemistry→ kynurenine/4-hydroxykynurenine-derived intermediate --FscG prenylation + redox tailoring→ fusarochromene/fusarochromanone family.,,,23,unreviewed_text
M4-FUNG-0416:R001,M4-FUNG-0416,R001,,,,torachrysone-8-O-methyl ether --ShwC oxidative coupling→ rufoschweinitzin + alloschweinitzin.,,,23,unreviewed_text
M4-FUNG-0417:R001,M4-FUNG-0417,R001,,,,polyketide precursor --ShmA→ preshimalactone --ShmB epoxidation→ reactive epoxide → non-enzymatic oxabicycle/8π-6π cascade → shimalactones A/B.,,,23,unreviewed_text
M4-FUNG-0418:R001,M4-FUNG-0418,R001,,,,cluster PKS-derived hydroxy-fatty acid + amino-acid building blocks --NRPS/acyl-CoA-ligase assembly→ cyclic depsipeptides beauveriolide I and III.,,,23,unreviewed_text
M4-FUNG-0419:R001,M4-FUNG-0419,R001,,,,FPP --BraA→ brasilane alcohol --BraB + UDP-GlcNAc→ glycoside --BraC sequential oxidation/epoxidation→ oxygenated brasilane glycosides.,,,23,unreviewed_text
M4-FUNG-0420:R001,M4-FUNG-0420,R001,,,,Luc5-derived PKS-NRPS precursor --Luc2/Luc3 oxidative tailoring→ prelucilactaene intermediates --Luc1 methylation and additional chemistry→ lucilactaene/NG-391 family.,,,23,unreviewed_text
M4-FUNG-0421:R001,M4-FUNG-0421,R001,,,,decanoyl-CoA --SpofasA/B + SpoE/SpoL/SpoK→ octyl itaconic acid --SpoG + SpoH/SpoJ→ sporothriolide; sporothriolide + trienylfuranol A → non-enzymatic sporochartines.,,,23,unreviewed_text
M4-FUNG-0422:R001,M4-FUNG-0422,R001,,,,A. faecalis B001 presence → elevated fungal spm12/spm13 expression and spiromarmycin production; acetate units --Spm13/Spm12 proposed iterative PKS sequence→ spiromarmycin scaffold.,,,23,unreviewed_text
M4-FUNG-0423:R001,M4-FUNG-0423,R001,,,,L-Phe-derived piperazine scaffold --oxidation/methylation→ hancockiamide D --Hkm11 + trans-cinnamate→ hancockiamide A --Hkm5/Hkm3 tailoring→ methylenedioxy/acetylated hancockiamides.,,,23,unreviewed_text
M4-FUNG-0424:R001,M4-FUNG-0424,R001,,,,polyketide units --Atr1→ 4-O-demethylbarbatic acid --Atr2 C-9 oxidation→ proatranorin II/III --Atr3 carboxyl methylation→ atranorin.,,,23,unreviewed_text
M4-FUNG-0425:R001,M4-FUNG-0425,R001,,,,FPP --DrtB→ drimenol --DrtD/DrtC→ oxidized/lactonized drimane scaffold; DrtA/DrtF produce tailored polyketide acyl chains --DrtE→ drimane sesquiterpene esters including calidoustenes.,,,23,unreviewed_text
M4-FUNG-0426:R001,M4-FUNG-0426,R001,BGC0002267 / cluster B,collaborates_with,physically separate cluster A,,S002,Functional product attribution spans both loci.,153,mapped_triplet
M4-FUNG-0426:R002,M4-FUNG-0426,R002,ATEG_07659 + ATEG_07661,construct_branch_precursor_for,preasperpyranone branch,,S004,Heterologous branch reconstruction; native regulatory inference kept separate.,154,mapped_triplet
M4-FUNG-0426:R003,M4-FUNG-0426,R003,three transcription factors,coordinate_expression_of,two-cluster azasperpyranone programme,,S002; S004,Cross-cluster transcriptional crosstalk.,155,mapped_triplet
M4-FUNG-0427:R001,M4-FUNG-0427,R001,PfpA,assembles,initial hybrid PKS-NRPS 2-pyridone precursor,,,,157,mapped_triplet
M4-FUNG-0427:R002,M4-FUNG-0427,R002,PfpB,ring_expands,PfpA-derived pyridone intermediate,,,,158,mapped_triplet
M4-FUNG-0427:R003,M4-FUNG-0427,R003,PfpC,reduces_then_enables_dehydration_to,ortho-quinone-methide intermediate,,,,159,mapped_triplet
M4-FUNG-0427:R004,M4-FUNG-0427,R004,ortho-quinone-methide intermediate,branches_nonenzymatically_and_enzymatically_to,"citridone A, tersone D and related scaffolds",,,,160,mapped_triplet
M4-FUNG-0427:R005,M4-FUNG-0427,R005,late pfp P450 activity,epoxidizes_and_rearranges_toward,citridone B/B' quaternary-carbon scaffold,,,,161,mapped_triplet
M4-FUNG-0427:R006,M4-FUNG-0427,R006,PfpD; PfpE,annotated_as,additional cytochrome P450 tailoring enzymes,,,,162,mapped_triplet
M4-FUNG-0427:R007,M4-FUNG-0427,R007,PfpF,annotated_as,MFS transporter,,,,163,mapped_triplet
M4-FUNG-0427:R008,M4-FUNG-0427,R008,PfpG,annotated_as,transcription factor,,,,164,mapped_triplet
M4-FUNG-0428:R001,M4-FUNG-0428,R001,mca17 regulator overexpression,activates,MCA17-1 production,,S003,Direct genetic activation.,153,mapped_triplet
M4-FUNG-0428:R002,M4-FUNG-0428,R002,hybrid PKS-NRPS core,proposed_to_build,MCA17-1 scaffold,,S003,Structure-based pathway proposal.,154,mapped_triplet
M4-FUNG-0429:R001,M4-FUNG-0429,R001,SwnA/SwnR and unclustered routes,supply,pipecolic acid,,S003,Branched precursor supply.,153,mapped_triplet
M4-FUNG-0429:R002,M4-FUNG-0429,R002,SwnK,converts,pipecolate into indolizidine intermediates,,S003,Domain skipping produces multiple branches.,154,mapped_triplet
M4-FUNG-0429:R003,M4-FUNG-0429,R003,SwnH1/SwnH2,oxidize,late intermediates toward swainsonine,,S003,Deletion abolishes final SW.,155,mapped_triplet
M4-FUNG-0430:R001,M4-FUNG-0430,R001,atqA,required_for,asterriquinone CT5 production,,S003,Direct knockout attribution.,153,mapped_triplet
M4-FUNG-0431:R001,M4-FUNG-0431,R001,anaPS,required_for,asterrelenin / epi-aszonalenin A family production,,S003,Direct knockout attribution.,153,mapped_triplet
M4-FUNG-0432:R001,M4-FUNG-0432,R001,BtyA,required_for,butyrolactone I / III family production,,S003,Direct knockout attribution.,153,mapped_triplet
M4-FUNG-0432:R002,M4-FUNG-0432,R002,BtyA adenylation domain,predicted_to_accept,4-hydroxyphenylpyruvate,,S002; S005,Structure-based/database-supported inference.,154,mapped_triplet
M4-FUNG-0433:R001,M4-FUNG-0433,R001,ApvA,required_for,aspulvinone H / B1 production,,S003,Direct knockout attribution.,153,mapped_triplet
M4-FUNG-0433:R002,M4-FUNG-0433,R002,ApvA adenylation domain,predicted_to_accept,4-hydroxyphenylpyruvate,,S002,Structure-based inference.,154,mapped_triplet
M4-FUNG-0434:R001,M4-FUNG-0434,R001,AnATPKS,assembles,amino-acid-derived α-pyrone scaffold,,S003,Heterologous and biochemical evidence.,153,mapped_triplet
M4-FUNG-0434:R002,M4-FUNG-0434,R002,AnOMT,methylates,pyrophen pathway intermediates,,S003,Purified-enzyme evidence.,154,mapped_triplet
M4-FUNG-0434:R003,M4-FUNG-0434,R003,phenylalanine analogue feeding,redirects,substituted pyrophen analogue output,,S003,Substrate programmability.,155,mapped_triplet
M4-FUNG-0435:R001,M4-FUNG-0435,R001,ATRR,reduces,glycine betaine → glycine betaine aldehyde → choline,,S003,Direct biochemical characterization.,153,mapped_triplet
M4-FUNG-0435:R002,M4-FUNG-0435,R002,choline supplementation,rescues,Δatrr betaine-challenge growth phenotype,,S003,Chemical complementation.,154,mapped_triplet
M4-FUNG-0436:R001,M4-FUNG-0436,R001,GreA,condenses,2 × 4-hydroxyphenylpyruvate → atromentin,,S003,Direct enzyme chemistry.,153,mapped_triplet
M4-FUNG-0436:R002,M4-FUNG-0436,R002,GreA adenylation domain,accepts,4-hydroxyphenylpyruvate; phenylpyruvate,,S002; S003,ATP-PPi exchange evidence.,154,mapped_triplet
M4-FUNG-0437:R001,M4-FUNG-0437,R001,PbhdaA deletion,derepresses,brs transcription and brasiliamide I production,,S003,Epigenetic access relationship.,153,mapped_triplet
M4-FUNG-0437:R002,M4-FUNG-0437,R002,BrsA,selects_and_assembles,L-phenylalanine-derived piperazine scaffold,,S003,Direct biochemical/core genetic support.,154,mapped_triplet
M4-FUNG-0437:R003,M4-FUNG-0437,R003,BrsJ,cleaves,piperazine ring toward brasiliamide A,,S003,α-KG-dependent nonheme-iron dioxygenase reaction.,155,mapped_triplet
M4-FUNG-0437:R004,M4-FUNG-0437,R004,brsH / brsD deletion,alters,brasiliamide congener profile,,S003,Pathway participation direct; exact steps unresolved.,156,mapped_triplet
M4-FUNG-0438:R001,M4-FUNG-0438,R001,Omp6 enzyme,cyclizes,FPP → δ-6 protoilludene,,S003,Historical locus-pair evidence.,153,mapped_triplet
M4-FUNG-0438:R002,M4-FUNG-0438,R002,Omp7 enzyme,cyclizes,FPP → δ-6 protoilludene,,S003,Historical locus-pair evidence.,154,mapped_triplet
M4-FUNG-0438:R003,M4-FUNG-0438,R003,Omp6/Omp7 loci,show,duplicated protoilludene-synthase programme with distinct neighboring tailoring repertoires,,S003,Relevant to pathway diversification.,155,mapped_triplet
M4-FUNG-0439:R001,M4-FUNG-0439,R001,Omp6 enzyme,cyclizes,FPP → δ-6 protoilludene,,S003,Historical locus-pair evidence.,153,mapped_triplet
M4-FUNG-0439:R002,M4-FUNG-0439,R002,Omp7 enzyme,cyclizes,FPP → δ-6 protoilludene,,S003,Historical locus-pair evidence.,154,mapped_triplet
M4-FUNG-0439:R003,M4-FUNG-0439,R003,Omp6/Omp7 loci,show,duplicated protoilludene-synthase programme with distinct neighboring tailoring repertoires,,S003,Relevant to pathway diversification.,155,mapped_triplet
M4-FUNG-0440:R001,M4-FUNG-0440,R001,SmbA + SmbB,assemble,early tetramic/pyridone scaffold,,S003,Stepwise heterologous reconstruction.,153,mapped_triplet
M4-FUNG-0440:R002,M4-FUNG-0440,R002,SmbE,enables,C11 hydroxylation → tetrahydropyran ring formation,,S003,Mechanistic oxidation/ring-closure relationship.,154,mapped_triplet
M4-FUNG-0440:R003,M4-FUNG-0440,R003,SmbF,hydroxylates,phenylalanine-derived side chain at para position,,S003,Late-stage P450 oxidation.,155,mapped_triplet
M4-FUNG-0440:R004,M4-FUNG-0440,R004,SmbG,N-methylates,N-demethylsambutoxin → sambutoxin,,S003,Final step.,156,mapped_triplet
M4-FUNG-0441:R001,M4-FUNG-0441,R001,bisA-bisK programme,produces,biscognienyne/eutypinic-acid pathway outputs,,S003,Heterologous reconstruction.,153,mapped_triplet
M4-FUNG-0441:R002,M4-FUNG-0441,R002,BisI,alkynylates,prenyl chains,,S003,Direct P450 chemistry.,154,mapped_triplet
M4-FUNG-0441:R003,M4-FUNG-0441,R003,BisI,accepts,C5 and C15 prenyl-chain substrates,,S003,Substrate-promiscuity relationship.,155,mapped_triplet
M4-FUNG-0441:R004,M4-FUNG-0441,R004,precursor feeding,redirects/reveals,bis pathway intermediate and branch products,,S003,Used for pathway-order inference.,156,mapped_triplet
M4-FUNG-0442:R001,M4-FUNG-0442,R001,AshP,produces,γ-naphthopyrone coupling substrate,,S002; S003,PKS scaffold relationship.,153,mapped_triplet
M4-FUNG-0442:R002,M4-FUNG-0442,R002,AshL,oxidatively_couples,γ-naphthopyrones → axially chiral dimer,,S003,Direct laccase chemistry.,154,mapped_triplet
M4-FUNG-0442:R003,M4-FUNG-0442,R003,laccase identity/reaction conditions,control,M/P atropisomeric outcome,,S003,Comparative enzyme result.,155,mapped_triplet
M4-FUNG-0443:R001,M4-FUNG-0443,R001,PvhA + PvhC,produce,reactive acyclic precursor 3,,S003,Core assembly.,153,mapped_triplet
M4-FUNG-0443:R002,M4-FUNG-0443,R002,PvhE,deactivates,3 → carboxylated 6,,S003,Suppresses spontaneous trans-IMDA.,154,mapped_triplet
M4-FUNG-0443:R003,M4-FUNG-0443,R003,PvhD,methylates,6 → 7,,S003,Creates preferred PvhB substrate.,155,mapped_triplet
M4-FUNG-0443:R004,M4-FUNG-0443,R004,PvhB,cyclizes,6/7 → cis-decalin varicidin products,,S003,Final enzyme-controlled IMDA.,156,mapped_triplet
M4-FUNG-0444:R001,M4-FUNG-0444,R001,Pc20g10860,cyclizes,GGPP → deoxyconidiogenol,,S003,Direct enzyme mechanism.,153,mapped_triplet
M4-FUNG-0444:R002,M4-FUNG-0444,R002,Pc20g10870,oxidizes,deoxyconidiogenol → conidiogenone,,S003,Two rounds of oxidation.,154,mapped_triplet
M4-FUNG-0444:R003,M4-FUNG-0444,R003,conidiogenone,historically_induces,conidiation in P. cyclopium,,S003,Not direct P. rubens phenotype evidence.,155,mapped_triplet
M4-FUNG-0445:R001,M4-FUNG-0445,R001,Snf2 activity,supports transcription of,PUL1-PUL3,,S003,Direct transcriptomic and complementation evidence.,153,mapped_triplet
M4-FUNG-0445:R002,M4-FUNG-0445,R002,snf2 loss-of-function,abolishes detectable,cyclo(Leu-Leu) / pulcherriminic acid metabolite set,,S003,UPLC-HR-HESI-MS genotype comparison.,154,mapped_triplet
M4-FUNG-0445:R003,M4-FUNG-0445,R003,pulcherriminic acid,chelates Fe(III) to form,pulcherrimin pigment,,S003,Chemical relationship; native export route remains unresolved.,155,mapped_triplet
M4-FUNG-0445:R004,M4-FUNG-0445,R004,SNF2 complementation,restores,pigmentation and strong antifungal phenotype,,S003,Regulatory causality is stronger than pathway-specific antifungal causality.,156,mapped_triplet
M4-FUNG-0446:R001,M4-FUNG-0446,R001,MelA,converts,4-hydroxyphenylpyruvate → aspulvinone E,,S003; S005,Direct biochemical core step.,154,mapped_triplet
M4-FUNG-0446:R002,M4-FUNG-0446,R002,TyrP,oxidatively_activates,aspulvinone E → reactive oxidized species,,S003,Tyrosinase-dependent.,155,mapped_triplet
M4-FUNG-0446:R003,M4-FUNG-0446,R003,reactive TyrP products,spontaneously_polymerize_into,Asp-melanin,,S003,Polymerization follows enzymatic activation.,156,mapped_triplet
M4-FUNG-0446:R004,M4-FUNG-0446,R004,Asp-melanin,protects_against,UV stress,,S003,Native conidial phenotype.,157,mapped_triplet
M4-FUNG-0446:R005,M4-FUNG-0446,R005,Asp-melanin,reduces,soil-amoeba phagocytosis,,S003,Does not block phagolysosomal acidification.,158,mapped_triplet
M4-FUNG-0447:R001,M4-FUNG-0447,R001,ctdQ,required_for,21R-citrinadin A biosynthesis,,S003,Native deletion abolishes product.,152,mapped_triplet
M4-FUNG-0447:R002,M4-FUNG-0447,R002,CtdU,prenylates,citrinadin intermediate at C7,,S003,Mutant metabolite evidence.,153,mapped_triplet
M4-FUNG-0447:R003,M4-FUNG-0447,R003,CtdE,spirocyclizes,bicyclo[2.2.2]diazaoctane PIA intermediates → 3S-spirooxindoles,,S003,Direct enzyme and structural mechanism.,154,mapped_triplet
M4-FUNG-0447:R004,M4-FUNG-0447,R004,aetokthonotoxin,belongs_to,"cyanobacterial BGC0002643, not fungal BGC0002368",,S005,Cross-record correction.,155,mapped_triplet
M4-FUNG-0448:R001,M4-FUNG-0448,R001,Cladosporium sp. SW67,produces,cladosporiumins I/J,,S003,Direct isolation.,153,mapped_triplet
M4-FUNG-0448:R002,M4-FUNG-0448,R002,clsI + clsK,putatively_contribute_to,tetramic-acid metabolite biosynthesis,,S003; S004,Correlative candidate relationship.,154,mapped_triplet
M4-FUNG-0449:R001,M4-FUNG-0449,R001,SubA/SubC/SubD plus conserved SubB/SubE classes,assemble,common DDP intermediate 4,,S003,Stepwise heterologous reconstruction.,151,mapped_triplet
M4-FUNG-0449:R002,M4-FUNG-0449,R002,SubF/DpmaF,oxidatively_tailors,common DDP intermediate → subglutinols A/B,,S003,BBE-domain branch enzyme.,152,mapped_triplet
M4-FUNG-0449:R003,M4-FUNG-0449,R003,subglutinol A,inhibits,Drosophila DL-1 cell growth,,S003,IC50 12 nM.,153,mapped_triplet
M4-FUNG-0449:R004,M4-FUNG-0449,R004,subglutinol A injection,causes,acute adult-Drosophila paralysis/unmoving phenotype,,S003,3.5 ng/fly; virulence interpretation remains inferential.,154,mapped_triplet
M4-FUNG-0450:R001,M4-FUNG-0450,R001,dpfgA-E,build,common decalin-containing diterpenoid-pyrone core,,S003,NR-PKS/prenyl/oxidative/cyclization core.,151,mapped_triplet
M4-FUNG-0450:R002,M4-FUNG-0450,R002,dpfgG/dpfgH,invert,C8 stereochemistry by sequential oxidation/reduction,,S003,,152,mapped_triplet
M4-FUNG-0450:R003,M4-FUNG-0450,R003,dpfgI/dpfgJ/dpfgK,tailor,late FDDP intermediates → FDDP-D/E,,S003,,153,mapped_triplet
M4-FUNG-0450:R004,M4-FUNG-0450,R004,C16 PKS/terpene-synthase integrity,is_required_for,native FDDP-D/E production,,S004,CRISPR-Cas9 evidence.,154,mapped_triplet
